,CUX2,COL5A2,PENK,CARTPT,GAD2,RXFP1,LAMP5,CBLN2,SLC17A7,totalReads,area,x,y,experimentName,ROI_ID,layerData,layerCoordinate,lateralCoordinate
407,0,0,1,0,0,0,0,0,4,5,15392,4640,-3168,smFISH_Human_L2-L3_2018_04,408,4,-4914.253959,2723.220892
408,0,5,2,1,0,3,0,0,33,44,19662,5038,-2770,smFISH_Human_L2-L3_2018_04,409,4,-5273.556566,2289.966189
409,3,1,0,3,1,10,1,1,49,69,29574,4896,-2612,smFISH_Human_L2-L3_2018_04,410,4,-5117.491781,2145.841997
410,6,7,5,9,8,6,9,7,17,74,50100,5038,-2430,smFISH_Human_L2-L3_2018_04,411,4,-5241.968987,1951.436686
411,5,2,4,2,1,7,4,2,50,77,37708,5162,-2048,smFISH_Human_L2-L3_2018_04,412,4,-5329.943115,1559.568656
412,2,1,0,1,1,0,1,1,0,7,21732,4852,-1836,smFISH_Human_L2-L3_2018_04,413,4,-5001.588077,1377.285993
413,5,2,6,5,1,17,6,1,99,142,54136,4770,-2314,smFISH_Human_L2-L3_2018_04,414,4,-4964.351146,1860.836829
414,0,0,4,0,13,0,1,1,1,20,22140,4452,-2478,smFISH_Human_L2-L3_2018_04,415,4,-4662.962854,2053.671207
415,0,0,2,1,1,0,1,1,4,10,20230,4588,-2480,smFISH_Human_L2-L3_2018_04,416,4,-4798.560464,2043.027526
416,2,0,1,3,1,1,1,1,7,17,28708,4174,-2490,smFISH_Human_L2-L3_2018_04,417,4,-4387.280056,2091.446798
417,1,0,0,2,0,0,1,0,5,9,30510,4276,-2208,smFISH_Human_L2-L3_2018_04,418,4,-4462.639798,1801.190171
418,3,1,2,4,1,0,6,2,0,19,28580,4490,-2204,smFISH_Human_L2-L3_2018_04,419,4,-4675.342632,1777.325878
419,0,0,0,0,0,0,0,0,0,0,29364,3688,-2564,smFISH_Human_L2-L3_2018_04,420,5,-3910.256945,2210.278405
420,1,0,1,1,0,0,0,0,4,7,40504,3804,-2242,smFISH_Human_L2-L3_2018_04,421,5,-3995.839951,1878.894113
421,0,0,0,0,0,0,0,0,0,0,6,3524,-2034,smFISH_Human_L2-L3_2018_04,422,5,-3697.726782,1697.807011
422,2,3,3,2,2,2,1,2,8,25,32926,3450,-2160,smFISH_Human_L2-L3_2018_04,423,5,-3635.752816,1830.137006
423,3,0,1,3,0,3,2,2,14,28,26934,4102,-2002,smFISH_Human_L2-L3_2018_04,424,5,-4270.25399,1612.246527
424,3,1,1,3,1,0,3,1,3,16,16950,3988,-1922,smFISH_Human_L2-L3_2018_04,425,5,-4149.314667,1543.183655
425,6,1,3,6,2,0,6,1,3,28,32256,4938,-1436,smFISH_Human_L2-L3_2018_04,426,4,-5050.054271,971.0261892
426,0,0,1,2,0,6,0,0,24,33,26876,3848,-1800,smFISH_Human_L2-L3_2018_04,427,5,-3998.585799,1434.717954
427,1,0,2,1,1,6,2,4,9,26,19676,3988,-1760,smFISH_Human_L2-L3_2018_04,428,5,-4134.264115,1381.884303
428,0,0,1,0,0,0,0,0,2,3,20838,3848,-3418,smFISH_Human_L2-L3_2018_04,429,5,-4148.905511,3045.720122
429,3,1,0,3,2,5,2,1,57,74,51122,3766,-2922,smFISH_Human_L2-L3_2018_04,430,5,-4021.179458,2559.483497
430,1,1,0,2,1,0,2,1,2,10,16594,3982,-3082,smFISH_Human_L2-L3_2018_04,431,5,-4251.110003,2698.724096
431,2,0,0,1,1,0,2,0,2,8,15844,3990,-2944,smFISH_Human_L2-L3_2018_04,432,5,-4246.254562,2560.577707
432,1,0,0,0,3,3,1,0,15,23,21030,4246,-3204,smFISH_Human_L2-L3_2018_04,433,4,-4525.302572,2795.669621
433,10,0,2,0,63,9,1,0,33,118,34954,4352,-3274,smFISH_Human_L2-L3_2018_04,434,4,-4637.347448,2855.51898
434,2,1,3,0,7,17,1,1,68,100,31968,4550,-3300,smFISH_Human_L2-L3_2018_04,435,4,-4836.906621,2863.011411
435,2,0,5,1,13,7,20,9,117,174,60250,3664,-3974,smFISH_Human_L2-L3_2018_04,436,5,-4017.356291,3616.409882
436,0,0,0,0,0,5,0,0,21,26,20576,3790,-4236,smFISH_Human_L2-L3_2018_04,437,5,-4167.152358,3865.57075
437,0,1,5,0,1,18,0,2,96,123,50966,3448,-3310,smFISH_Human_L2-L3_2018_04,438,5,-3740.601805,2975.349077
438,1,1,0,1,0,1,1,1,1,7,18180,3350,-3040,smFISH_Human_L2-L3_2018_04,439,5,-3617.941401,2715.62148
439,0,0,1,1,0,1,0,0,1,4,23534,3074,-3028,smFISH_Human_L2-L3_2018_04,440,5,-3342.020242,2729.315061
440,4,4,2,4,3,1,5,2,4,29,29660,3336,-1854,smFISH_Human_L2-L3_2018_04,441,5,-3493.817044,1536.051582
441,0,0,1,0,0,1,2,0,5,9,49454,2822,-1694,smFISH_Human_L2-L3_2018_04,442,5,-2967.175346,1424.496566
442,3,1,1,2,14,1,0,0,4,26,35580,3040,-1434,smFISH_Human_L2-L3_2018_04,443,5,-3160.077291,1145.367851
443,1,1,0,2,2,23,1,0,92,122,52122,3014,-3656,smFISH_Human_L2-L3_2018_04,444,5,-3340.623857,3360.173246
444,5,1,5,4,3,20,3,1,94,136,56620,3284,-3808,smFISH_Human_L2-L3_2018_04,445,5,-3623.577616,3486.431594
445,2,0,0,1,0,0,0,0,8,11,21544,3244,-4090,smFISH_Human_L2-L3_2018_04,446,5,-3609.949725,3770.928133
446,1,1,2,0,0,4,0,2,58,68,27066,3130,-4186,smFISH_Human_L2-L3_2018_04,447,5,-3505.361619,3877.104063
447,3,6,5,6,3,20,8,3,153,207,47032,3428,-4436,smFISH_Human_L2-L3_2018_04,448,5,-3825.298933,4098.337233
448,1,1,1,2,1,1,2,2,12,23,5262,3348,-4234,smFISH_Human_L2-L3_2018_04,449,5,-3726.878194,3904.643252
449,2,0,2,1,0,1,3,0,2,11,14298,3278,-4296,smFISH_Human_L2-L3_2018_04,450,5,-3662.941031,3972.878428
450,2,0,1,2,1,1,1,0,14,22,27626,3168,-4718,smFISH_Human_L2-L3_2018_04,451,5,-3592.62254,4403.272793
451,9,8,4,9,6,3,10,10,7,66,28384,2994,-4460,smFISH_Human_L2-L3_2018_04,452,5,-3395.40569,4162.554048
452,4,3,4,4,7,3,3,2,8,38,28732,2704,-4306,smFISH_Human_L2-L3_2018_04,453,5,-3092.352622,4036.162443
453,14,9,6,13,3,3,11,3,45,107,52612,2838,-4094,smFISH_Human_L2-L3_2018_04,454,5,-3206.077289,3812.630118
454,0,0,0,0,0,15,0,0,63,78,27984,2490,-3696,smFISH_Human_L2-L3_2018_04,455,5,-2822.606337,3448.68228
455,1,2,0,1,1,0,2,1,3,11,17396,2294,-3664,smFISH_Human_L2-L3_2018_04,456,5,-2624.481086,3435.029989
456,1,0,0,1,0,0,0,0,11,13,16798,2308,-3520,smFISH_Human_L2-L3_2018_04,457,5,-2625.042268,3290.352123
457,1,1,1,1,1,2,2,1,2,12,14596,2430,-3568,smFISH_Human_L2-L3_2018_04,458,5,-2750.974042,3326.810157
458,18,6,6,7,3,9,9,6,30,94,27648,2384,-3854,smFISH_Human_L2-L3_2018_04,459,5,-2731.74372,3615.846823
459,3,0,0,1,0,0,3,0,36,43,31164,2632,-3882,smFISH_Human_L2-L3_2018_04,460,5,-2981.272452,3620.685372
460,2,1,1,2,1,0,1,0,2,10,21526,2364,-3288,smFISH_Human_L2-L3_2018_04,461,5,-2659.246192,3054.15286
461,0,0,1,0,0,0,0,0,1,2,23622,2586,-2992,smFISH_Human_L2-L3_2018_04,462,5,-2852.78627,2738.808226
462,1,0,0,0,0,0,0,1,7,9,31396,2162,-2502,smFISH_Human_L2-L3_2018_04,463,5,-2385.09679,2290.319039
463,5,6,4,6,3,14,6,3,69,116,73884,1938,-3442,smFISH_Human_L2-L3_2018_04,464,5,-2249.395952,3247.06419
464,0,0,0,0,0,0,0,0,2,2,20784,2184,-2074,smFISH_Human_L2-L3_2018_04,465,5,-2367.238453,1862.126233
465,1,1,1,1,1,0,2,2,10,19,51190,1672,-2902,smFISH_Human_L2-L3_2018_04,466,5,-1934.377892,2734.112319
466,1,1,0,1,1,0,1,1,3,9,23030,1858,-2402,smFISH_Human_L2-L3_2018_04,467,5,-2073.121122,2218.99455
467,0,0,0,0,0,0,1,0,7,8,18314,1726,-2342,smFISH_Human_L2-L3_2018_04,468,5,-1936.117742,2171.517462
468,0,1,0,1,1,1,0,1,7,12,33282,1456,-2320,smFISH_Human_L2-L3_2018_04,469,5,-1665.241587,2174.696865
469,0,0,2,0,28,0,1,1,1,33,39860,1582,-2146,smFISH_Human_L2-L3_2018_04,470,5,-1774.531231,1989.743428
470,0,0,0,0,0,0,0,0,2,2,26360,1392,-1886,smFISH_Human_L2-L3_2018_04,471,5,-1561.197772,1748.519808
471,1,0,0,3,0,0,3,0,5,12,27348,1118,-2238,smFISH_Human_L2-L3_2018_04,472,5,-1321.085253,2124.453284
472,0,0,1,1,0,0,0,0,8,10,32432,1554,-3398,smFISH_Human_L2-L3_2018_04,473,5,-1862.968943,3238.929872
473,1,0,0,0,32,1,0,0,3,37,31532,1720,-3710,smFISH_Human_L2-L3_2018_04,474,5,-2057.237244,3534.158305
474,0,0,0,0,0,0,0,0,2,2,16848,1810,-3612,smFISH_Human_L2-L3_2018_04,475,5,-2137.74334,3428.220736
475,3,4,2,5,4,2,4,4,6,34,47568,1322,-3302,smFISH_Human_L2-L3_2018_04,476,5,-1623.053495,3164.898948
476,3,3,1,4,2,0,4,2,1,20,25004,1964,-3970,smFISH_Human_L2-L3_2018_04,477,5,-2324.337154,3770.365075
477,4,3,1,6,4,4,5,2,56,85,33214,1880,-4190,smFISH_Human_L2-L3_2018_04,478,5,-2261.139474,3997.217567
478,0,0,1,0,0,0,0,0,0,1,10872,1772,-4062,smFISH_Human_L2-L3_2018_04,479,5,-2141.714779,3879.804867
479,1,1,1,1,1,1,1,1,1,9,9794,1856,-4004,smFISH_Human_L2-L3_2018_04,480,5,-2219.96301,3814.251726
480,0,0,2,0,0,0,0,0,1,3,14756,1610,-4000,smFISH_Human_L2-L3_2018_04,481,5,-1974.655339,3833.123569
481,1,1,0,1,1,0,2,1,1,8,16530,1690,-3928,smFISH_Human_L2-L3_2018_04,482,5,-2047.620206,3754.002596
482,4,3,4,3,2,2,5,3,4,30,28124,1332,-3852,smFISH_Human_L2-L3_2018_04,483,5,-1684.107799,3711.591158
483,14,5,1,11,7,1,11,5,5,60,42714,1002,-3938,smFISH_Human_L2-L3_2018_04,484,5,-1363.524845,3827.877741
484,6,4,4,4,4,1,5,4,44,76,59586,828,-3812,smFISH_Human_L2-L3_2018_04,485,5,-1178.571408,3718.588097
485,15,10,8,17,12,18,19,13,173,285,115782,998,-4250,smFISH_Human_L2-L3_2018_04,486,5,-1388.528393,4138.899963
486,4,5,3,4,3,24,4,3,71,121,48896,1450,-4466,smFISH_Human_L2-L3_2018_04,487,5,-1858.640901,4311.972867
487,3,1,0,2,2,0,2,3,0,13,10928,4310,-3748,smFISH_Human_L2-L3_2018_04,488,4,-4639.565898,3331.37093
488,3,3,2,3,2,2,3,2,4,24,15838,4220,-3778,smFISH_Human_L2-L3_2018_04,489,4,-4552.742287,3369.602598
489,1,0,2,1,0,0,0,0,0,4,16452,4398,-3758,smFISH_Human_L2-L3_2018_04,490,4,-4728.114346,3333.152072
490,1,0,2,1,0,0,0,0,4,8,17840,4516,-3758,smFISH_Human_L2-L3_2018_04,491,4,-4845.603997,3322.189324
491,0,0,0,0,0,0,0,0,2,2,14896,1322,-2914,smFISH_Human_L2-L3_2018_04,492,5,-1587.006494,2778.577044
492,0,0,0,0,0,0,2,0,7,9,35474,976,-2364,smFISH_Human_L2-L3_2018_04,493,5,-1191.405386,2263.100794
493,1,0,0,1,0,0,1,0,1,4,22300,802,-2324,smFISH_Human_L2-L3_2018_04,494,5,-1014.441749,2239.439202
494,0,0,0,0,6,0,0,0,2,8,10912,690,-2584,smFISH_Human_L2-L3_2018_04,495,5,-927.0813547,2508.720025
495,1,0,0,0,0,0,0,0,0,1,13018,508,-3338,smFISH_Human_L2-L3_2018_04,496,5,-815.9186034,3276.367628
496,1,0,1,1,0,0,1,1,4,9,27440,636,-2234,smFISH_Human_L2-L3_2018_04,497,5,-840.7982791,2165.250621
497,1,1,2,1,1,5,3,7,6,27,31568,1006,-1726,smFISH_Human_L2-L3_2018_04,498,5,-1162.002475,1625.072998
498,3,2,0,2,3,8,4,2,19,43,36482,1208,-1750,smFISH_Human_L2-L3_2018_04,499,5,-1365.358538,1630.20246
499,4,0,1,1,2,20,3,6,29,66,42718,786,-1576,smFISH_Human_L2-L3_2018_04,500,5,-929.0182757,1496.160768
500,2,1,0,2,1,0,3,0,1,10,41010,1032,-1472,smFISH_Human_L2-L3_2018_04,501,5,-1164.292246,1369.756025
501,3,1,0,2,1,21,2,9,60,99,40338,626,-1678,smFISH_Human_L2-L3_2018_04,502,5,-779.1865476,1612.584362
502,1,0,2,0,0,1,2,3,5,14,17302,526,-1828,smFISH_Human_L2-L3_2018_04,503,5,-693.5547429,1771.226078
503,0,0,1,0,0,0,0,0,0,1,29718,272,-2644,smFISH_Human_L2-L3_2018_04,504,5,-516.4634787,2607.294666
504,2,1,1,4,2,15,4,7,40,76,27904,200,-2442,smFISH_Human_L2-L3_2018_04,505,5,-426.0081401,2412.857448
505,0,0,0,0,0,5,1,3,32,41,15514,72,-2376,smFISH_Human_L2-L3_2018_04,506,5,-292.4300322,2359.034692
506,2,3,2,1,2,17,1,5,80,113,41520,178,-2258,smFISH_Human_L2-L3_2018_04,507,5,-387.0088355,2231.697148
507,0,0,0,0,0,0,0,0,2,2,32516,174,-1846,smFISH_Human_L2-L3_2018_04,508,5,-344.7494226,1821.850662
508,3,2,3,3,1,2,3,2,3,22,18536,388,-2148,smFISH_Human_L2-L3_2018_04,509,5,-585.8810771,2102.662922
509,4,0,2,1,0,1,1,0,6,15,24782,526,-2130,smFISH_Human_L2-L3_2018_04,510,5,-721.611945,2071.919931
510,1,0,0,0,0,0,1,1,0,3,35326,374,-3522,smFISH_Human_L2-L3_2018_04,511,5,-699.5926062,3472.021052
511,1,2,2,2,1,1,2,1,3,15,22232,384,-4216,smFISH_Human_L2-L3_2018_04,512,5,-774.0251785,4162.090463
512,0,0,2,0,0,0,1,0,3,6,33786,238,-4186,smFISH_Human_L2-L3_2018_04,513,5,-625.8694876,4145.784291
513,3,0,0,0,0,1,0,0,4,8,34640,2634,-4642,smFISH_Human_L2-L3_2018_04,514,5,-3053.871331,4377.212571
514,1,1,0,0,11,0,1,0,6,20,25090,1314,-4668,smFISH_Human_L2-L3_2018_04,515,5,-1741.995837,4525.73425
515,0,0,1,0,0,0,0,0,2,3,21008,92,-3634,smFISH_Human_L2-L3_2018_04,516,5,-429.2175732,3609.735762
516,5,1,0,2,0,1,1,0,0,10,34670,21924,-1618,smFISH_Human_L2-L3_2018_04,517,1,-21979.49865,425.8392225
517,5,4,5,6,4,4,6,3,6,43,29052,21180,-1422,smFISH_Human_L2-L3_2018_04,518,1,-21220.50713,551.8704704
518,1,0,1,0,0,0,0,0,0,2,27040,22326,-1764,smFISH_Human_L2-L3_2018_04,519,1,-22393.32408,317.8183374
519,12,2,0,10,3,1,9,4,1,42,26182,21370,-1136,smFISH_Human_L2-L3_2018_04,520,1,-21383.11466,854.2854056
520,2,0,3,5,1,1,2,0,1,15,37268,20992,-1170,smFISH_Human_L2-L3_2018_04,521,1,-21009.90826,785.3145003
521,6,5,2,6,5,2,5,4,2,37,22632,21290,-270,smFISH_Human_L2-L3_2018_04,522,1,-21223.00524,1709.107594
522,4,2,2,4,2,0,2,2,2,20,31240,20856,-634,smFISH_Human_L2-L3_2018_04,523,1,-20824.69957,1306.361275
523,1,0,0,1,0,0,4,0,0,6,26784,20966,-764,smFISH_Human_L2-L3_2018_04,524,1,-20946.30143,1187.143034
524,1,1,1,2,1,1,2,1,1,11,10988,21056,-938,smFISH_Human_L2-L3_2018_04,525,1,-21052.07758,1022.257
525,3,1,0,0,0,0,0,0,0,4,22562,21066,-572,smFISH_Human_L2-L3_2018_04,526,1,-21028.03124,1387.6031
526,16,9,2,17,8,2,9,6,2,71,28504,21142,-718,smFISH_Human_L2-L3_2018_04,527,1,-21117.26661,1249.295302
527,3,2,1,1,3,1,2,2,1,16,24870,21334,-548,smFISH_Human_L2-L3_2018_04,528,1,-21292.64243,1436.397745
528,0,0,0,0,0,0,0,0,2,2,26588,20740,-1542,smFISH_Human_L2-L3_2018_04,529,1,-20793.55869,391.5114262
529,7,6,4,8,6,5,7,4,4,51,25380,21630,116,smFISH_Human_L2-L3_2018_04,530,1,-21525.67355,2125.025726
530,0,0,0,0,0,0,0,0,0,0,16028,21910,62,smFISH_Human_L2-L3_2018_04,531,1,-21809.4794,2097.272576
531,1,2,3,0,3,2,0,3,1,15,21728,21836,516,smFISH_Human_L2-L3_2018_04,532,1,-21693.62074,2542.434087
532,0,0,0,1,0,0,0,0,0,1,15684,20942,-188,smFISH_Human_L2-L3_2018_04,533,1,-20868.89215,1758.422129
533,0,0,0,0,0,0,0,0,1,1,20950,20574,-1608,smFISH_Human_L2-L3_2018_04,534,1,-20634.40834,310.3747048
534,4,27,1,0,36,0,29,0,1,98,47156,20476,-1292,smFISH_Human_L2-L3_2018_04,535,1,-20507.47432,615.9033532
535,3,2,1,3,1,0,6,2,3,21,38614,19968,-1284,smFISH_Human_L2-L3_2018_04,536,1,-20000.92818,576.6731947
536,0,0,1,0,12,0,5,0,5,23,29264,19790,-1166,smFISH_Human_L2-L3_2018_04,537,1,-19812.73528,677.6258196
537,1,19,3,1,10,0,16,1,1,52,25866,20222,-60,smFISH_Human_L2-L3_2018_04,538,1,-20140.11435,1818.977187
538,3,0,0,0,0,0,0,0,2,5,42956,20212,222,smFISH_Human_L2-L3_2018_04,539,1,-20103.95849,2098.828494
539,1,0,0,0,0,0,1,0,2,4,27460,19986,-710,smFISH_Human_L2-L3_2018_04,540,1,-19965.52306,1149.862935
540,2,0,2,1,16,0,2,0,4,27,39830,19948,-886,smFISH_Human_L2-L3_2018_04,541,1,-19944.03863,971.0937562
541,5,2,3,1,2,0,2,1,9,25,42606,19674,-964,smFISH_Human_L2-L3_2018_04,542,1,-19678.47024,867.9752332
542,2,0,0,0,0,0,5,1,12,20,35564,19472,-1102,smFISH_Human_L2-L3_2018_04,543,1,-19490.16473,711.8053438
543,20,2,3,5,4,2,75,13,46,170,55404,19510,-432,smFISH_Human_L2-L3_2018_04,544,1,-19465.75427,1382.437978
544,4,3,1,4,3,1,3,3,3,25,32946,19974,-212,smFISH_Human_L2-L3_2018_04,545,1,-19907.30845,1644.594234
545,2,1,0,0,1,0,5,1,8,18,13858,19544,28,smFISH_Human_L2-L3_2018_04,546,1,-19456.87108,1843.60724
546,2,0,2,2,8,0,3,0,5,22,9260,19396,32,smFISH_Human_L2-L3_2018_04,547,1,-19309.13956,1833.840053
547,3,0,1,2,1,0,4,1,0,12,40770,19890,722,smFISH_Human_L2-L3_2018_04,548,1,-19736.89881,2566.750704
548,3,4,0,2,2,0,4,2,1,18,34838,19916,1044,smFISH_Human_L2-L3_2018_04,549,1,-19732.87107,2889.773579
549,0,6,4,0,8,0,1,0,0,19,16940,19924,864,smFISH_Human_L2-L3_2018_04,550,1,-19757.55931,2711.295314
550,24,2,2,5,3,1,48,7,26,118,42166,19604,1196,smFISH_Human_L2-L3_2018_04,551,1,-19408.09896,3012.129932
551,5,3,3,4,1,3,5,2,3,29,23728,19336,652,smFISH_Human_L2-L3_2018_04,552,0,-19191.79818,2445.584282
552,3,0,2,0,0,0,2,0,10,17,18206,19538,896,smFISH_Human_L2-L3_2018_04,553,1,-19370.2558,2707.295722
553,3,0,8,2,14,0,3,0,1,31,29042,19354,926,smFISH_Human_L2-L3_2018_04,554,0,-19184.26446,2720.071518
554,16,1,1,2,1,2,68,12,57,160,41108,19250,1134,smFISH_Human_L2-L3_2018_04,555,2,-19061.39009,2917.509838
555,60,2,5,8,3,0,175,33,132,418,73840,18898,962,smFISH_Human_L2-L3_2018_04,556,2,-18726.89209,2713.551301
556,23,4,1,6,3,0,73,8,42,160,42582,19094,438,smFISH_Human_L2-L3_2018_04,557,2,-18970.72642,2210.026906
557,3,0,0,1,0,0,1,0,4,9,28166,18884,346,smFISH_Human_L2-L3_2018_04,558,2,-18770.1819,2098.91483
558,14,1,3,0,1,0,67,8,54,148,33634,19086,-158,smFISH_Human_L2-L3_2018_04,559,2,-19018.13219,1615.861362
559,4,0,1,0,0,0,10,3,12,30,35696,19304,-180,smFISH_Human_L2-L3_2018_04,560,2,-19237.23325,1614.209724
560,26,1,1,2,2,2,82,11,53,180,61070,19136,-900,smFISH_Human_L2-L3_2018_04,561,2,-19136.85119,881.715736
561,10,1,1,2,1,1,24,10,26,76,27072,18888,-1016,smFISH_Human_L2-L3_2018_04,562,2,-18900.70072,743.1770833
562,30,5,16,5,6,2,67,17,42,190,64696,18634,-682,smFISH_Human_L2-L3_2018_04,563,2,-18616.76912,1052.134758
563,23,0,3,1,0,0,66,15,42,150,64582,18552,-392,smFISH_Human_L2-L3_2018_04,564,2,-18508.18142,1333.26233
564,15,1,2,1,7,1,27,1,22,77,41992,18728,-82,smFISH_Human_L2-L3_2018_04,565,2,-18654.61978,1658.272801
565,22,2,3,4,1,1,102,4,74,213,26806,18772,42,smFISH_Human_L2-L3_2018_04,566,2,-18686.90931,1785.824306
566,19,0,2,0,0,0,33,7,41,102,52156,18658,610,smFISH_Human_L2-L3_2018_04,567,2,-18520.63252,2340.776583
567,1,0,0,1,31,3,40,0,5,81,32952,18176,502,smFISH_Human_L2-L3_2018_04,568,2,-18050.75087,2188.463644
568,22,4,3,4,4,0,68,19,51,175,37450,18104,122,smFISH_Human_L2-L3_2018_04,569,2,-18014.36603,1803.418006
569,7,1,0,2,2,0,14,3,27,56,16448,17964,62,smFISH_Human_L2-L3_2018_04,570,2,-17880.54581,1730.670855
570,1,2,9,1,3,1,2,3,5,27,30140,18292,-360,smFISH_Human_L2-L3_2018_04,571,2,-18246.33297,1340.968723
571,15,1,1,0,0,0,65,9,33,124,45400,18796,-1472,smFISH_Human_L2-L3_2018_04,572,2,-18851.46314,280.6020512
572,45,7,2,17,3,1,77,28,86,266,57606,18398,-1494,smFISH_Human_L2-L3_2018_04,573,2,-18457.22839,221.7211531
573,32,1,3,2,1,1,84,16,83,223,53872,18402,-1216,smFISH_Human_L2-L3_2018_04,574,2,-18435.3836,498.8904247
574,6,0,2,2,4,0,12,2,14,42,38888,18664,-1268,smFISH_Human_L2-L3_2018_04,575,2,-18701.08149,471.4563406
575,21,0,0,0,0,0,53,23,45,142,29790,18652,-1090,smFISH_Human_L2-L3_2018_04,576,2,-18672.59636,647.5716368
576,1,0,1,0,0,0,0,0,2,4,24804,18330,-800,smFISH_Human_L2-L3_2018_04,577,2,-18325.04666,906.402095
577,2,1,0,0,0,0,3,0,2,8,25246,17846,-1072,smFISH_Human_L2-L3_2018_04,578,2,-17868.41002,590.6126449
578,7,2,0,2,23,1,4,0,10,49,47350,17572,-984,smFISH_Human_L2-L3_2018_04,579,2,-17587.41946,652.7761737
579,2,0,1,2,2,1,2,0,2,12,20324,17408,-1096,smFISH_Human_L2-L3_2018_04,580,2,-17434.53408,526.024211
580,3,0,0,0,0,0,3,1,11,18,33386,17612,-190,smFISH_Human_L2-L3_2018_04,581,2,-17553.48017,1447.058318
581,10,1,0,0,0,0,18,6,25,60,18924,17808,-180,smFISH_Human_L2-L3_2018_04,582,2,-17747.70343,1475.224378
582,4,0,0,0,1,1,3,1,11,21,36694,18602,854,smFISH_Human_L2-L3_2018_04,583,2,-18442.20599,2578.518626
583,23,1,2,0,0,0,68,15,54,163,35474,18372,966,smFISH_Human_L2-L3_2018_04,584,2,-18202.79542,2668.666159
584,58,3,7,8,4,1,222,19,162,484,75042,18158,746,smFISH_Human_L2-L3_2018_04,585,2,-18010.15998,2429.736063
585,18,0,0,0,0,0,73,11,64,166,35604,18184,984,smFISH_Human_L2-L3_2018_04,586,2,-18013.93623,2669.122237
586,12,0,1,2,6,0,5,7,18,51,46460,18110,1282,smFISH_Human_L2-L3_2018_04,587,2,-17912.5707,2958.958446
587,18,3,1,2,1,1,72,5,71,174,54112,17900,1070,smFISH_Human_L2-L3_2018_04,588,2,-17723.17473,2728.365369
588,1,0,0,2,0,0,0,0,13,16,34222,17712,910,smFISH_Human_L2-L3_2018_04,589,2,-17550.85257,2551.591294
589,19,1,0,3,1,0,36,8,47,115,31402,17768,652,smFISH_Human_L2-L3_2018_04,590,2,-17630.57977,2299.909802
590,7,1,0,0,1,0,29,9,39,86,27916,17616,782,smFISH_Human_L2-L3_2018_04,591,2,-17467.15956,2415.226047
591,23,0,1,0,0,0,50,31,62,167,47888,17440,596,smFISH_Human_L2-L3_2018_04,592,2,-17309.20102,2213.679278
592,13,3,29,6,7,3,14,8,30,113,31892,17568,-650,smFISH_Human_L2-L3_2018_04,593,2,-17552.40661,984.9600088
593,1,0,0,0,0,0,0,0,3,4,14626,17152,48,smFISH_Human_L2-L3_2018_04,594,2,-17073.35836,1641.292835
594,29,2,6,5,1,1,113,18,96,271,69168,17240,-642,smFISH_Human_L2-L3_2018_04,595,2,-17225.08197,962.452686
595,5,1,24,1,0,0,2,0,4,37,22112,17722,-656,smFISH_Human_L2-L3_2018_04,596,2,-17706.29799,993.2932737
596,7,3,23,3,1,1,1,2,2,43,37140,17252,-138,smFISH_Human_L2-L3_2018_04,597,2,-17190.20613,1465.387747
597,17,3,3,3,6,1,47,8,66,154,65458,17060,-408,smFISH_Human_L2-L3_2018_04,598,2,-17024.12078,1178.717803
598,33,1,0,1,2,0,46,14,75,172,55560,16844,386,smFISH_Human_L2-L3_2018_04,599,2,-16735.28869,1949.216359
599,18,5,3,5,3,4,11,9,37,95,43190,17166,668,smFISH_Human_L2-L3_2018_04,600,2,-17029.69694,2259.912007
600,5,0,20,0,2,0,1,1,7,36,36056,17242,992,smFISH_Human_L2-L3_2018_04,601,2,-17075.26713,2589.571463
601,5,0,2,2,11,0,4,0,13,37,35852,17368,1042,smFISH_Human_L2-L3_2018_04,602,2,-17196.07695,2651.061199
602,31,0,1,0,3,0,51,32,88,206,62630,16542,414,smFISH_Human_L2-L3_2018_04,603,2,-16431.99351,1949.038057
603,2,2,0,1,0,0,2,0,7,14,30766,17072,1158,smFISH_Human_L2-L3_2018_04,604,2,-16890.58021,2739.059726
604,43,5,5,5,5,1,61,26,158,309,73600,15882,1106,smFISH_Human_L2-L3_2018_04,605,2,-15710.55799,2576.7281
605,7,0,1,0,0,0,2,0,10,20,30380,16306,74,smFISH_Human_L2-L3_2018_04,606,2,-16228.60178,1588.583057
606,0,0,0,1,0,0,2,3,13,19,2202,15916,0,smFISH_Human_L2-L3_2018_04,607,2,-15847.16347,1478.670296
607,25,1,0,1,0,0,42,15,67,151,54474,15678,162,smFISH_Human_L2-L3_2018_04,608,0,-15595.14227,1617.858343
608,5,1,2,1,1,1,2,1,8,22,18440,16384,-494,smFISH_Human_L2-L3_2018_04,609,2,-16359.03427,1030.286213
609,24,1,4,0,0,0,18,13,43,103,30626,16294,-398,smFISH_Human_L2-L3_2018_04,610,2,-16260.50468,1117.509596
610,1,0,0,0,2,0,1,7,11,22,25908,15780,-192,smFISH_Human_L2-L3_2018_04,611,2,-15729.58936,1274.865662
611,3,0,0,0,0,0,7,3,13,26,44870,16062,-614,smFISH_Human_L2-L3_2018_04,612,2,-16049.57548,880.889917
612,3,1,3,1,0,0,4,2,12,26,35176,15738,-840,smFISH_Human_L2-L3_2018_04,613,2,-15747.97322,625.7662602
