sample_id,cluster_label,cluster_id,cluster
L09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i10_i16_TSPAN12_Vip.Mybpc1,06,06. i10_i16_TSPAN12_Vip.Mybpc1
M03_BCH1_1NeuNP_H200.1025_MTG_layer_1,i10_i16_TSPAN12_Vip.Mybpc1,06,06. i10_i16_TSPAN12_Vip.Mybpc1
N09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i10_i16_TSPAN12_Vip.Mybpc1,06,06. i10_i16_TSPAN12_Vip.Mybpc1
A15_BCH1_1NeuNP_H200.1030_MTG_layer_1,i11_i6_EGF_Vip.Mybpc1,07,07. i11_i6_EGF_Vip.Mybpc1
A24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i11_i6_EGF_Vip.Mybpc1,07,07. i11_i6_EGF_Vip.Mybpc1
B04_BCH1_1NeuNP_H200.1025_MTG_layer_1,i11_i6_EGF_Vip.Mybpc1,07,07. i11_i6_EGF_Vip.Mybpc1
D10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i11_i6_EGF_Vip.Mybpc1,07,07. i11_i6_EGF_Vip.Mybpc1
F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i11_i6_EGF_Vip.Mybpc1,07,07. i11_i6_EGF_Vip.Mybpc1
F03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i11_i6_EGF_Vip.Mybpc1,07,07. i11_i6_EGF_Vip.Mybpc1
A01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
A12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B07_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
B11_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C01_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C02_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C06_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C07_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C07_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C22_BCH1_1NeuNP_H200.1030_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
C23_BCH1_1NeuNP_H200.1030_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
D01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
D01_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
D06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
D09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
D12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E01_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E01_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E04_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E06_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E14_BCH1_1NeuNP_H200.1030_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
G08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
G16_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
G24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
H01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
H03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
H03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
H11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
I06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
I10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
I24_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J05_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J11_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
J12_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
K01_BCH1_1NeuNP_H200.1025_MTG_layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
K05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
K08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
K10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
K23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
L03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
L05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
L11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
L11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
M11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
M13_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
M14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
N10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i2_i77_LHX6_Sst.Cbln4,11,11. i2_i77_LHX6_Sst.Cbln4
A09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
A14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
A18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
A19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
A23_BCH1_1NeuNP_H200.1030_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
B02_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
B09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
B10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
C03_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
C20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
C23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
C24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
D04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
D04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
D05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
D09_BCH1_1NeuNP_H200.1025_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
D10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
D12_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
E17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
E18_BCH1_1NeuNP_H200.1030_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
F05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
F11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
G05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
G20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
G21_BCH1_1NeuNP_H200.1030_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
H07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
H08_BCH1_1NeuNP_H200.1025_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
H12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
I14_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
I19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
J02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
J04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
K15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
K17_BCH1_1NeuNP_H200.1030_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
K18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
K21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
K24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
L08_BCH1_1NeuNP_H200.1025_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M14_BCH1_1NeuNP_H200.1030_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M22_BCH1_1NeuNP_H200.1030_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
M23_BCH1_1NeuNP_H200.1030_MTG_layer_1,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
N02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
N05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
N07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
N09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
N11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i3_i56_BAGE2_Ndnf.Cxcl14,05,05. i3_i56_BAGE2_Ndnf.Cxcl14
A04_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
A07_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
A11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
A13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
A17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
A19_BCH1_1NeuNP_H200.1030_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
B03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
B08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
C13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
C14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
C15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
C16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
C17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
D04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
D05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
D07_BCH1_1NeuNP_H200.1025_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
E05_BCH1_1NeuNP_H200.1025_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
E14_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
E17_BCH1_1NeuNP_H200.1030_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
F07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
F10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
F12_BCH1_1NeuNP_H200.1025_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
G15_BCH1_1NeuNP_H200.1030_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
G17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
