,CUX2,COL5A2,PENK,CARTPT,GAD2,RXFP1,LAMP5,CBLN2,SLC17A7,totalReads,area,x,y,experimentName,ROI_ID,layerData,layerCoordinate,lateralCoordinate
390,0,0,1,0,0,1,0,1,9,12,12946,21006,-227.4238679,smFISH_Human_L2-L3_Replicate2,391,5,20784.70589,3049.550538
391,1,0,0,0,1,1,1,1,2,7,16844,22210,-1317.423868,smFISH_Human_L2-L3_Replicate2,392,0,22143.88795,2160.539773
392,1,2,1,0,2,4,1,5,28,44,19740,22178,-2489.423868,smFISH_Human_L2-L3_Replicate2,393,0,22294.95812,997.8765356
393,0,0,1,0,0,0,0,0,0,1,14528,21646,-2471.423868,smFISH_Human_L2-L3_Replicate2,394,5,21766.65476,932.7339585
394,1,0,1,0,0,2,0,4,22,30,13718,21530,-1983.423868,smFISH_Human_L2-L3_Replicate2,395,5,21576.00823,1396.688593
395,0,2,0,0,0,12,0,1,19,34,13716,19418,268.5761321,smFISH_Human_L2-L3_Replicate2,396,5,19138.8037,3291.967487
396,0,0,0,0,0,3,0,0,7,10,11138,19540,302.5761321,smFISH_Human_L2-L3_Replicate2,397,5,19254.01301,3344.568007
397,0,0,1,0,0,0,1,0,2,4,14736,19400,-1451.423868,smFISH_Human_L2-L3_Replicate2,398,5,19389.11925,1590.184267
398,1,2,0,1,1,0,1,1,3,10,20256,14680,584.5761321,smFISH_Human_L2-L3_Replicate2,399,4,14409.45841,2865.595527
399,2,1,2,1,1,23,2,0,118,150,46092,16838,498.5761321,smFISH_Human_L2-L3_Replicate2,400,4,16554.48736,3117.013034
