sample_id,cc.min.diff
SM-D9CZH_S42_E1-50,0.231745071
SM-D9CZH_S45_E1-50,0.265301371
SM-D9CZH_S46_E1-50,0.168417874
SM-D9CZH_S47_E1-50,0.449776019
SM-D9CZH_S49_E1-50,0.279504417
SM-D9CZH_S52_E1-50,0.388049347
SM-D9CZH_S54_E1-50,0.058726181
SM-D9CZH_S57_E1-50,0.254228008
SM-D9CZH_S58_E1-50,0.406967811
SM-D9CZH_S60_E1-50,0.007446171
SM-D9CZH_S63_E1-50,0.260475925
SM-D9CZH_S65_E1-50,0.418450366
SM-D9CZH_S66_E1-50,0.355527929
SM-D9CZH_S67_E1-50,0.246616475
SM-D9CZH_S68_E1-50,0.391047485
SM-D9CZH_S69_E1-50,0.627668312
SM-D9CZH_S70_E1-50,0.324581433
SM-D9CZH_S71_E1-50,0.537139674
SM-D9CZH_S81_E1-50,0.37228347
SM-D9CZH_S83_E1-50,0.392628083
SM-D9CZH_S84_E1-50,0.411095405
SM-D9CZH_S86_E1-50,0.551589599
SM-D9CZH_S87_E1-50,0.373210551
SM-D9CZH_S89_E1-50,0.457064111
SM-D9CZI_S02_E1-50,0.28806841
SM-D9CZI_S06_E1-50,0.295286514
SM-D9CZI_S10_E1-50,0.246698492
SM-D9CZI_S11_E1-50,0.223640671
SM-D9CZI_S12_E1-50,0.597879266
SM-D9CZI_S18_E1-50,0.180035625
SM-D9CZI_S19_E1-50,0.295636446
SM-D9CZI_S20_E1-50,0.453395973
SM-D9CZI_S21_E1-50,0.337392428
SM-D9CZI_S22_E1-50,0.380216289
SM-D9CZI_S25_E1-50,0.314264424
SM-D9CZI_S26_E1-50,0.416363466
SM-D9CZI_S28_E1-50,0.067437174
SM-D9CZI_S29_E1-50,0.53239688
SM-D9CZI_S31_E1-50,0.441792168
SM-D9CZI_S33_E1-50,0.361471309
SM-D9CZI_S34_E1-50,0.456305215
SM-D9CZI_S36_E1-50,0.360334054
SM-D9CZI_S37_E1-50,0.626112689
SM-D9CZI_S38_E1-50,0.301149173
SM-D9CZI_S39_E1-50,0.638775543
SM-D9CZI_S41_E1-50,0.446876079
SM-D9CZI_S43_E1-50,0.35496685
SM-D9CZI_S44_E1-50,0.327797213
SM-D9CZI_S45_E1-50,0.437353872
SM-D9CZI_S46_E1-50,0.327838442
SM-D9CZI_S47_E1-50,0.57571046
SM-D9CZI_S50_E1-50,0.337194664
SM-D9CZI_S53_E1-50,0.319220748
SM-D9CZI_S55_E1-50,0.308623261
SM-D9CZI_S58_E1-50,0.269558322
SM-D9CZI_S60_E1-50,0.119826553
SM-D9CZI_S62_E1-50,0.359123124
SM-D9CZI_S63_E1-50,0.357780813
SM-D9CZI_S74_E1-50,0.414652355
SM-D9CZI_S75_E1-50,0.322546027
SM-D9CZI_S76_E1-50,0.367709598
SM-D9CZI_S77_E1-50,0.295752322
SM-D9CZI_S89_E1-50,0.294625055
SM-D9CZI_S90_E1-50,0.334318824
SM-D9CZI_S91_E1-50,0.319998166
SM-D9CZI_S93_E1-50,0.289870932
SM-D9CZI_S94_E1-50,0.342046697
SM-D9CZI_S95_E1-50,0.331951031
SM-D9CZJ_S06_E1-50,0.624318515
SM-D9CZJ_S09_E1-50,0.403204069
SM-D9CZJ_S10_E1-50,0.406857296
SM-D9CZJ_S11_E1-50,0.487064191
SM-D9CZJ_S12_E1-50,0.580144644
SM-D9CZJ_S13_E1-50,0.382203674
SM-D9CZJ_S14_E1-50,0.292335022
SM-D9CZJ_S18_E1-50,0.396693846
SM-D9CZJ_S20_E1-50,0.367608013
SM-D9CZJ_S21_E1-50,0.311493705
SM-D9CZJ_S27_E1-50,0.338173119
SM-D9CZJ_S29_E1-50,0.299780757
SM-D9CZJ_S34_E1-50,0.096724554
SM-D9CZJ_S35_E1-50,0.18272806
SM-D9CZJ_S38_E1-50,0.438380217
SM-D9CZJ_S41_E1-50,0.389602891
SM-D9CZJ_S42_E1-50,0.316950028
SM-D9CZJ_S43_E1-50,0.197613857
SM-D9CZJ_S44_E1-50,0.429071218
SM-D9CZJ_S51_E1-50,0.424878317
SM-D9CZJ_S53_E1-50,0.064718954
SM-D9CZJ_S55_E1-50,0.235219733
SM-D9CZJ_S63_E1-50,0.170852429
SM-D9CZJ_S65_E1-50,0.493378413
SM-D9CZJ_S66_E1-50,0.166201575
SM-D9CZJ_S67_E1-50,0.30541911
SM-D9CZJ_S68_E1-50,0.39156822
SM-D9CZJ_S69_E1-50,0.334201151
SM-D9CZJ_S71_E1-50,0.145313382
SM-D9CZJ_S73_E1-50,0.187615146
SM-D9CZJ_S74_E1-50,0.464683212
SM-D9CZJ_S75_E1-50,0.45663364
SM-D9CZJ_S76_E1-50,0.453967789
SM-D9CZJ_S77_E1-50,0.536748768
SM-D9CZJ_S78_E1-50,0.3800202
SM-D9CZJ_S79_E1-50,0.525438722
SM-D9CZJ_S84_E1-50,0.28187062
SM-D9CZJ_S87_E1-50,0.629069362
SM-D9CZN_S01_E1-50,0.286513463
SM-D9CZN_S02_E1-50,0.314502535
SM-D9CZN_S04_E1-50,0.261684858
SM-D9CZN_S05_E1-50,0.340634637
SM-D9CZN_S07_E1-50,0.08480476
SM-D9CZN_S10_E1-50,0.304389015
SM-D9CZN_S11_E1-50,0.334377271
SM-D9CZN_S18_E1-50,0.35385107
SM-D9CZN_S23_E1-50,0.504440391
SM-D9CZN_S33_E1-50,0.354097182
SM-D9CZN_S34_E1-50,0.523501289
SM-D9CZN_S36_E1-50,0.159206037
SM-D9CZN_S38_E1-50,0.362741165
SM-D9CZN_S41_E1-50,0.656358294
SM-D9CZN_S42_E1-50,0.471521791
SM-D9CZN_S43_E1-50,0.616459449
SM-D9CZN_S44_E1-50,0.169683056
SM-D9CZN_S49_E1-50,0.310596667
SM-D9CZN_S50_E1-50,0.154427738
SM-D9CZN_S51_E1-50,0.487558322
SM-D9CZN_S52_E1-50,0.437309933
SM-D9CZN_S53_E1-50,0.087912756
SM-D9CZN_S54_E1-50,0.01694024
SM-D9CZN_S55_E1-50,0.396818368
SM-D9CZN_S57_E1-50,0.332956731
SM-D9CZN_S58_E1-50,0.260138175
SM-D9CZN_S59_E1-50,0.187192815
SM-D9CZN_S60_E1-50,0.302269283
SM-D9CZN_S61_E1-50,0.332287289
SM-D9CZN_S65_E1-50,0.413756115
SM-D9CZN_S66_E1-50,0.642041664
SM-D9CZN_S68_E1-50,0.248429549
SM-D9CZN_S69_E1-50,0.515758715
SM-D9CZN_S70_E1-50,0.4567011
SM-D9CZN_S71_E1-50,0.571003778
SM-D9CZN_S73_E1-50,0.237063818
SM-D9CZN_S74_E1-50,0.584777536
SM-D9CZN_S75_E1-50,0.384446947
SM-D9CZN_S76_E1-50,0.272268533
SM-D9CZN_S77_E1-50,0.307140614
SM-D9CZN_S78_E1-50,0.345775676
SM-D9CZN_S79_E1-50,0.37621917
SM-D9CZN_S81_E1-50,0.425283504
SM-D9CZN_S82_E1-50,0.424177227
SM-D9CZN_S83_E1-50,0.506532966
SM-D9CZN_S84_E1-50,0.550587249
SM-D9CZN_S85_E1-50,0.341361017
SM-D9CZN_S87_E1-50,0.484276529
SM-D9CZN_S89_E1-50,0.076301943
SM-D9CZN_S90_E1-50,0.570010278
SM-D9CZN_S91_E1-50,0.27947186
SM-D9CZN_S93_E1-50,0.502819206
SM-D9CZN_S94_E1-50,0.398068911
SM-D9CZO_S01_E1-50,0.288423896
SM-D9CZO_S03_E1-50,0.428482057
SM-D9CZO_S07_E1-50,0.39255132
SM-D9CZO_S09_E1-50,0.341442647
SM-D9CZO_S11_E1-50,0.387107052
SM-D9CZO_S12_E1-50,0.521317338
SM-D9CZO_S13_E1-50,0.423772865
SM-D9CZO_S18_E1-50,0.343413462
SM-D9CZO_S19_E1-50,0.397592817
SM-D9CZO_S21_E1-50,0.392999287
SM-D9CZO_S25_E1-50,0.443587602
SM-D9CZO_S26_E1-50,0.319413793
SM-D9CZO_S31_E1-50,0.414732607
SM-D9CZO_S41_E1-50,0.389600118
SM-D9CZO_S42_E1-50,0.298475841
SM-D9CZO_S43_E1-50,0.515558964
SM-D9CZO_S44_E1-50,0.423467308
SM-D9CZO_S45_E1-50,0.433772054
SM-D9CZO_S49_E1-50,0.487349748
SM-D9CZO_S50_E1-50,0.354432738
SM-D9CZO_S51_E1-50,0.407954258
SM-D9CZO_S52_E1-50,0.399955947
SM-D9CZO_S53_E1-50,0.509004931
SM-D9CZO_S55_E1-50,0.40954509
SM-D9CZO_S61_E1-50,0.323356241
SM-D9CZO_S67_E1-50,0.233294763
SM-D9CZO_S68_E1-50,0.443660958
SM-D9CZO_S69_E1-50,0.388834211
SM-D9CZO_S71_E1-50,0.058809426
SM-D9CZO_S73_E1-50,0.583193408
SM-D9CZO_S74_E1-50,0.627127928
SM-D9CZO_S75_E1-50,0.467413637
SM-D9CZO_S77_E1-50,0.161688018
SM-D9CZO_S78_E1-50,0.659032257
SM-D9CZO_S79_E1-50,0.482486543
SM-D9CZO_S82_E1-50,0.404381007
SM-D9CZO_S83_E1-50,0.547865215
SM-D9CZO_S84_E1-50,0.437480807
SM-D9CZO_S85_E1-50,0.591613035
SM-D9CZO_S86_E1-50,0.563789159
SM-D9CZO_S90_E1-50,0.05157154
SM-D9CZO_S91_E1-50,0.496237183
SM-D9CZO_S92_E1-50,0.400693249
SM-D9CZO_S93_E1-50,0.407392391
SM-D9CZO_S94_E1-50,0.43782277
SM-D9CZR_S09_E1-50,0.328305033
SM-D9CZR_S10_E1-50,0.501940792
SM-D9CZR_S15_E1-50,0.313385708
SM-D9CZR_S17_E1-50,0.340130917
SM-D9CZR_S20_E1-50,0.320788757
SM-D9CZR_S22_E1-50,0.346409591
SM-D9CZR_S25_E1-50,0.367279151
SM-D9CZR_S27_E1-50,0.303077266
SM-D9CZR_S31_E1-50,0.239667992
SM-D9CZR_S33_E1-50,0.443223954
SM-D9CZR_S34_E1-50,0.586934682
SM-D9CZR_S35_E1-50,0.496879509
SM-D9CZR_S37_E1-50,0.446578148
SM-D9CZR_S38_E1-50,0.451144015
SM-D9CZR_S41_E1-50,0.58590745
SM-D9CZR_S42_E1-50,0.548487427
SM-D9CZR_S43_E1-50,0.530183039
SM-D9CZR_S45_E1-50,0.553796549
SM-D9CZR_S49_E1-50,0.486361887
SM-D9CZR_S50_E1-50,0.50199566
SM-D9CZR_S51_E1-50,0.617787387
SM-D9CZR_S53_E1-50,0.074358854
SM-D9CZR_S54_E1-50,0.580004863
SM-D9CZR_S65_E1-50,0.419672747
SM-D9CZR_S66_E1-50,0.59353716
SM-D9CZR_S67_E1-50,0.556174893
SM-D9CZR_S68_E1-50,0.426159421
SM-D9CZR_S69_E1-50,0.425756601
SM-D9CZR_S70_E1-50,0.372073668
SM-D9CZR_S71_E1-50,0.355868052
SM-D9CZR_S73_E1-50,0.061474677
SM-D9CZR_S74_E1-50,0.347072402
SM-D9CZR_S75_E1-50,0.441313994
SM-D9CZR_S76_E1-50,0.585352824
SM-D9CZR_S77_E1-50,0.387141461
SM-D9CZR_S78_E1-50,0.523220558
SM-D9CZR_S79_E1-50,0.379250681
SM-D9CZR_S81_E1-50,0.327742893
SM-D9CZR_S82_E1-50,0.282464048
SM-D9CZR_S84_E1-50,0.493387973
SM-D9CZR_S85_E1-50,0.644140748
SM-D9CZR_S89_E1-50,0.518283634
SM-D9CZR_S90_E1-50,0.388261631
SM-D9CZR_S94_E1-50,0.647456675
SM-D9CZR_S95_E1-50,0.619938784
SM-D9CZS_S01_E1-50,0.422422639
SM-D9CZS_S02_E1-50,0.547723482
SM-D9CZS_S03_E1-50,0.577326401
SM-D9CZS_S04_E1-50,0.561624425
SM-D9CZS_S05_E1-50,0.315318351
SM-D9CZS_S06_E1-50,0.38721984
SM-D9CZS_S07_E1-50,0.479264327
SM-D9CZS_S10_E1-50,0.606143142
SM-D9CZS_S11_E1-50,0.643738408
SM-D9CZS_S14_E1-50,0.368109718
SM-D9CZS_S15_E1-50,0.418254071
SM-D9CZS_S19_E1-50,0.353277597
SM-D9CZS_S20_E1-50,0.318351617
SM-D9CZS_S21_E1-50,0.365998777
SM-D9CZS_S23_E1-50,0.532504386
SM-D9CZS_S27_E1-50,0.360174619
SM-D9CZS_S28_E1-50,0.370129441
SM-D9CZS_S29_E1-50,0.465631523
SM-D9CZS_S30_E1-50,0.134474397
SM-D9CZS_S33_E1-50,0.506324492
SM-D9CZS_S34_E1-50,0.550540455
SM-D9CZS_S39_E1-50,0.583069402
SM-D9CZS_S41_E1-50,0.545858679
SM-D9CZS_S43_E1-50,0.58189342
SM-D9CZS_S44_E1-50,0.566434556
SM-D9CZS_S45_E1-50,0.07925808
SM-D9CZS_S46_E1-50,0.39900914
SM-D9CZS_S47_E1-50,0.449393262
SM-D9CZS_S49_E1-50,0.425268979
SM-D9CZS_S50_E1-50,0.45659904
SM-D9CZS_S52_E1-50,0.58973051
SM-D9CZS_S53_E1-50,0.539492732
SM-D9CZS_S54_E1-50,0.380350975
SM-D9CZS_S57_E1-50,0.077879032
SM-D9CZS_S58_E1-50,0.243093902
SM-D9CZS_S59_E1-50,0.443336275
SM-D9CZS_S60_E1-50,0.29770329
SM-D9CZS_S61_E1-50,0.255648056
SM-D9CZS_S62_E1-50,0.351711291
SM-D9CZS_S63_E1-50,0.245893192
SM-D9CZS_S73_E1-50,0.237293116
SM-D9CZS_S74_E1-50,0.220557248
SM-D9CZS_S76_E1-50,0.414626137
SM-D9CZS_S77_E1-50,0.271478475
SM-D9CZS_S81_E1-50,0.466462
SM-D9CZS_S82_E1-50,0.409802713
SM-D9CZS_S84_E1-50,0.294109472
SM-D9CZS_S87_E1-50,0.412707381
SM-D9CZS_S89_E1-50,0.341627837
SM-D9CZS_S93_E1-50,0.354350744
SM-D9CZS_S94_E1-50,0.37764788
SM-D9CZU_S02_E1-50,0.316740675
SM-D9CZU_S05_E1-50,0.324378239
SM-D9CZU_S06_E1-50,0.138214061
SM-D9CZU_S07_E1-50,0.240374597
SM-D9CZU_S11_E1-50,0.34239764
SM-D9CZU_S13_E1-50,0.333664506
SM-D9CZU_S15_E1-50,0.105233819
SM-D9CZU_S17_E1-50,0.427242228
SM-D9CZU_S18_E1-50,0.434437863
SM-D9CZU_S19_E1-50,0.428878268
SM-D9CZU_S22_E1-50,0.424427369
SM-D9CZU_S25_E1-50,0.3586803
SM-D9CZU_S26_E1-50,0.609957307
SM-D9CZU_S27_E1-50,0.407520426
SM-D9CZU_S33_E1-50,0.479888848
SM-D9CZU_S35_E1-50,0.469579519
SM-D9CZU_S38_E1-50,0.500086897
SM-D9CZU_S39_E1-50,0.594084415
SM-D9CZU_S41_E1-50,0.438888101
SM-D9CZU_S44_E1-50,0.673797579
SM-D9CZU_S45_E1-50,0.418586039
SM-D9CZU_S46_E1-50,0.470668425
SM-D9CZU_S49_E1-50,0.557930898
SM-D9CZU_S50_E1-50,0.747114005
SM-D9CZU_S51_E1-50,0.551881235
SM-D9CZU_S52_E1-50,0.364003377
SM-D9CZU_S53_E1-50,0.386819079
SM-D9CZU_S54_E1-50,0.41542458
SM-D9CZU_S57_E1-50,0.477452918
SM-D9CZU_S59_E1-50,0.438375142
SM-D9CZU_S63_E1-50,0.408252614
SM-D9CZU_S66_E1-50,0.529626437
SM-D9CZU_S67_E1-50,0.744660881
SM-D9CZU_S68_E1-50,0.636089124
SM-D9CZU_S69_E1-50,0.541648549
SM-D9CZU_S70_E1-50,0.390803291
SM-D9CZU_S71_E1-50,0.603352417
SM-D9CZU_S73_E1-50,0.250583918
SM-D9CZU_S74_E1-50,0.335390518
SM-D9CZU_S92_E1-50,0.485595551
SM-D9CZU_S94_E1-50,0.383699102
SM-D9CZU_S95_E1-50,0.444554823
SM-D9CZV_S02_E1-50,0.408937056
SM-D9CZV_S05_E1-50,0.114997664
SM-D9CZV_S06_E1-50,0.695030242
SM-D9CZV_S09_E1-50,0.096745847
SM-D9CZV_S12_E1-50,0.336040832
SM-D9CZV_S15_E1-50,0.473322096
SM-D9CZV_S17_E1-50,0.445313879
SM-D9CZV_S19_E1-50,0.409510418
SM-D9CZV_S21_E1-50,0.006335216
SM-D9CZV_S22_E1-50,0.367549425
SM-D9CZV_S23_E1-50,0.32116259
SM-D9CZV_S26_E1-50,0.454803266
SM-D9CZV_S29_E1-50,0.500745236
SM-D9CZV_S33_E1-50,0.383981663
SM-D9CZV_S36_E1-50,0.590766642
SM-D9CZV_S37_E1-50,0.375107189
SM-D9CZV_S38_E1-50,0.625899273
SM-D9CZV_S41_E1-50,0.747808711
SM-D9CZV_S42_E1-50,0.251513107
SM-D9CZV_S45_E1-50,0.475233086
SM-D9CZV_S46_E1-50,0.474999836
SM-D9CZV_S50_E1-50,0.498511439
SM-D9CZV_S51_E1-50,0.007578966
SM-D9CZV_S52_E1-50,0.682423593
SM-D9CZV_S53_E1-50,0.410353266
SM-D9CZV_S55_E1-50,0.623900762
SM-D9CZV_S57_E1-50,0.393526828
SM-D9CZV_S58_E1-50,0.331464432
SM-D9CZV_S59_E1-50,0.355394796
SM-D9CZV_S61_E1-50,0.668563304
SM-D9CZV_S62_E1-50,0.288946859
SM-D9CZV_S63_E1-50,0.427985215
SM-D9CZV_S65_E1-50,0.447967462
SM-D9CZV_S67_E1-50,0.509774861
SM-D9CZV_S68_E1-50,0.466717457
SM-D9CZV_S69_E1-50,0.001066703
SM-D9CZV_S73_E1-50,0.316174857
SM-D9CZV_S77_E1-50,0.339809483
SM-D9CZV_S79_E1-50,0.299417197
SM-D9CZV_S82_E1-50,0.548348124
SM-D9CZV_S83_E1-50,0.33386243
SM-D9CZV_S87_E1-50,0.425752665
SM-D9CZW_S09_E1-50,0.437033106
SM-D9CZW_S10_E1-50,0.557150648
SM-D9CZW_S11_E1-50,0.293783302
SM-D9CZW_S13_E1-50,0.38705455
SM-D9CZW_S14_E1-50,0.399547476
SM-D9CZW_S17_E1-50,0.368471504
SM-D9CZW_S18_E1-50,0.402047753
SM-D9CZW_S22_E1-50,0.388032635
SM-D9CZW_S23_E1-50,0.371626086
SM-D9CZW_S25_E1-50,0.452327095
SM-D9CZW_S28_E1-50,0.393274394
SM-D9CZW_S31_E1-50,0.305761484
SM-D9CZW_S33_E1-50,0.36218741
SM-D9CZW_S37_E1-50,0.440925929
SM-D9CZW_S39_E1-50,0.580881129
SM-D9CZW_S43_E1-50,0.396023725
SM-D9CZW_S47_E1-50,0.304217024
SM-D9CZW_S50_E1-50,0.423765599
SM-D9CZW_S54_E1-50,0.436997655
SM-D9CZW_S55_E1-50,0.48748288
SM-D9CZW_S57_E1-50,0.704569055
SM-D9CZW_S58_E1-50,0.545522943
SM-D9CZW_S59_E1-50,0.62464294
SM-D9CZW_S60_E1-50,0.503689332
SM-D9CZW_S61_E1-50,0.176513408
SM-D9CZW_S62_E1-50,0.643030258
SM-D9CZW_S65_E1-50,0.478221627
SM-D9CZW_S66_E1-50,0.562973155
SM-D9CZW_S67_E1-50,0.520334885
SM-D9CZW_S68_E1-50,0.558335487
SM-D9CZW_S71_E1-50,0.407714566
SM-D9CZW_S73_E1-50,0.60139314
SM-D9CZW_S74_E1-50,0.665930185
SM-D9CZW_S75_E1-50,0.452253783
SM-D9CZW_S76_E1-50,0.459597954
SM-D9CZW_S77_E1-50,0.48330479
SM-D9CZW_S78_E1-50,0.460174091
SM-D9CZW_S79_E1-50,0.495320015
SM-D9CZW_S84_E1-50,0.527324267
SM-D9CZW_S86_E1-50,0.310632358
SM-D9CZW_S87_E1-50,0.623423548
SM-D9CZW_S89_E1-50,0.424866026
SM-D9CZW_S90_E1-50,0.493677659
SM-D9CZW_S93_E1-50,0.119520628
SM-D9CZW_S95_E1-50,0.467467533
SM-D9CZX_S01_E1-50,0.516829151
SM-D9CZX_S02_E1-50,0.412138722
SM-D9CZX_S07_E1-50,0.241029484
SM-D9CZX_S17_E1-50,0.596965435
SM-D9CZX_S19_E1-50,0.341767153
SM-D9CZX_S20_E1-50,0.440792041
SM-D9CZX_S21_E1-50,0.413520876
SM-D9CZX_S23_E1-50,0.547670706
SM-D9CZX_S25_E1-50,0.469588169
SM-D9CZX_S26_E1-50,0.138664496
SM-D9CZX_S27_E1-50,0.358799672
SM-D9CZX_S29_E1-50,0.336316172
SM-D9CZX_S31_E1-50,0.348735104
SM-D9CZX_S33_E1-50,0.381797771
SM-D9CZX_S35_E1-50,0.484331898
SM-D9CZX_S38_E1-50,0.182079403
SM-D9CZX_S39_E1-50,0.038247916
SM-D9CZX_S41_E1-50,0.429931713
SM-D9CZX_S42_E1-50,0.626440819
SM-D9CZX_S43_E1-50,0.075753126
SM-D9CZX_S44_E1-50,0.444446096
SM-D9CZX_S47_E1-50,0.285744583
SM-D9CZX_S50_E1-50,0.396531035
SM-D9CZX_S51_E1-50,0.432445896
SM-D9CZX_S57_E1-50,0.54594011
SM-D9CZX_S58_E1-50,0.439292924
SM-D9CZX_S59_E1-50,0.052995308
SM-D9CZX_S60_E1-50,0.496624422
SM-D9CZX_S61_E1-50,0.281392707
SM-D9CZX_S62_E1-50,0.53421478
SM-D9CZX_S63_E1-50,0.433353295
SM-D9CZX_S68_E1-50,0.439151758
SM-D9CZX_S69_E1-50,0.431645457
SM-D9CZX_S70_E1-50,0.326595451
SM-D9CZX_S71_E1-50,0.543791302
SM-D9CZX_S75_E1-50,0.597999497
SM-D9CZX_S77_E1-50,0.360685056
SM-D9CZX_S78_E1-50,0.481007481
SM-D9CZX_S79_E1-50,0.6117412
SM-D9CZX_S81_E1-50,0.060887967
SM-D9CZX_S82_E1-50,0.402312604
SM-D9CZX_S83_E1-50,0.649025359
SM-D9CZX_S90_E1-50,0.217670541
SM-D9CZX_S92_E1-50,0.629154121
SM-D9CZX_S94_E1-50,0.401448671
SM-D9CZY_S01_E1-50,0.229277905
SM-D9CZY_S03_E1-50,0.316418583
SM-D9CZY_S07_E1-50,0.342057038
SM-D9CZY_S27_E1-50,0.309902512
SM-D9CZY_S35_E1-50,0.347157746
SM-D9CZY_S36_E1-50,0.271292595
SM-D9CZY_S39_E1-50,0.263454966
SM-D9CZY_S41_E1-50,0.361043182
SM-D9CZY_S44_E1-50,0.03325506
SM-D9CZY_S46_E1-50,0.363408951
SM-D9CZY_S47_E1-50,0.305880393
SM-D9CZY_S49_E1-50,0.582543552
SM-D9CZY_S51_E1-50,0.343367419
SM-D9CZY_S52_E1-50,0.382388009
SM-D9CZY_S53_E1-50,0.34791895
SM-D9CZY_S54_E1-50,0.602430301
SM-D9CZY_S55_E1-50,0.39932358
SM-D9CZY_S58_E1-50,0.454599416
SM-D9CZY_S62_E1-50,0.303640525
SM-D9CZY_S63_E1-50,0.423153803
SM-D9CZY_S66_E1-50,0.317909339
SM-D9CZY_S68_E1-50,0.40104425
SM-D9CZY_S69_E1-50,0.244568283
SM-D9CZY_S76_E1-50,0.356488655
SM-D9CZY_S77_E1-50,0.247612583
SM-D9CZY_S84_E1-50,0.233613336
SM-D9CZY_S86_E1-50,0.228019579
SM-D9CZY_S90_E1-50,0.26533759
SM-D9CZY_S91_E1-50,0.329204476
SM-D9CZY_S93_E1-50,0.31882288
SM-D9CZY_S94_E1-50,0.400017088
SM-D9CZY_S95_E1-50,0.336095582
SM-D9CZZ_S01_E1-50,0.225457574
SM-D9CZZ_S05_E1-50,0.334454116
SM-D9CZZ_S10_E1-50,0.495144957
SM-D9CZZ_S12_E1-50,0.438103125
SM-D9CZZ_S13_E1-50,0.459410441
SM-D9CZZ_S15_E1-50,0.105157337
SM-D9CZZ_S17_E1-50,0.18155959
SM-D9CZZ_S19_E1-50,0.28152328
SM-D9CZZ_S22_E1-50,0.286822322
SM-D9CZZ_S23_E1-50,0.199987478
SM-D9CZZ_S33_E1-50,0.386014418
SM-D9CZZ_S35_E1-50,0.407670911
SM-D9CZZ_S37_E1-50,0.28507068
SM-D9CZZ_S38_E1-50,0.359642054
SM-D9CZZ_S39_E1-50,0.36385886
SM-D9CZZ_S41_E1-50,0.356943794
SM-D9CZZ_S42_E1-50,0.409348759
SM-D9CZZ_S43_E1-50,0.379961742
SM-D9CZZ_S44_E1-50,0.21428462
SM-D9CZZ_S46_E1-50,0.462791357
SM-D9CZZ_S47_E1-50,0.126923616
SM-D9CZZ_S73_E1-50,0.250444817
SM-D9CZZ_S76_E1-50,0.342740369
SM-D9CZZ_S78_E1-50,0.390134061
SM-D9CZZ_S79_E1-50,0.240110934
SM-D9CZZ_S83_E1-50,0.459812137
SM-D9CZZ_S84_E1-50,0.322649321
SM-D9CZZ_S87_E1-50,0.26971317
SM-D9CZZ_S92_E1-50,0.194761182
SM-D9CZZ_S94_E1-50,0.348960186
SM-D9CZZ_S95_E1-50,0.489423611
SM-D9D11_S03_E1-50,0.164390198
SM-D9D11_S15_E1-50,0.278775339
SM-D9D11_S17_E1-50,0.315205258
SM-D9D11_S18_E1-50,0.476618937
SM-D9D11_S19_E1-50,0.139265726
SM-D9D11_S21_E1-50,0.110297925
SM-D9D11_S28_E1-50,0.214393343
SM-D9D11_S29_E1-50,0.038573259
SM-D9D11_S30_E1-50,0.242901701
SM-D9D11_S31_E1-50,0.283817424
SM-D9D11_S41_E1-50,0.386662196
SM-D9D11_S42_E1-50,0.425504943
SM-D9D11_S44_E1-50,0.400043328
SM-D9D11_S45_E1-50,0.38306349
SM-D9D11_S46_E1-50,0.392376468
SM-D9D11_S49_E1-50,0.342113371
SM-D9D11_S50_E1-50,0.433258874
SM-D9D11_S51_E1-50,0.343721095
SM-D9D11_S52_E1-50,0.436521643
SM-D9D11_S53_E1-50,0.374638602
SM-D9D11_S54_E1-50,0.641350493
SM-D9D11_S55_E1-50,0.257788924
SM-D9D11_S58_E1-50,0.006835042
SM-D9D11_S59_E1-50,0.243837177
SM-D9D11_S60_E1-50,0.209658247
SM-D9D11_S63_E1-50,0.327948979
SM-D9D11_S65_E1-50,0.278542371
SM-D9D11_S66_E1-50,0.485839529
SM-D9D11_S71_E1-50,0.353009149
SM-D9D11_S73_E1-50,0.489505282
SM-D9D11_S74_E1-50,0.071063724
SM-D9D11_S75_E1-50,0.134350375
SM-D9D11_S76_E1-50,0.308828488
SM-D9D11_S78_E1-50,0.473336418
SM-D9D11_S79_E1-50,0.181216102
SM-D9D11_S83_E1-50,0.243539667
SM-D9D11_S84_E1-50,0.376281013
SM-D9D11_S85_E1-50,0.30894602
SM-D9D11_S86_E1-50,0.329385794
SM-D9D11_S87_E1-50,0.542969868
SM-D9D11_S92_E1-50,0.023314232
SM-D9D11_S93_E1-50,0.349234279
SM-D9D11_S94_E1-50,0.328267472
SM-D9D11_S95_E1-50,0.296194127
SM-D9D12_S05_E1-50,0.45959067
SM-D9D12_S12_E1-50,0.35132934
SM-D9D12_S21_E1-50,0.253098205
SM-D9D12_S26_E1-50,0.097720904
SM-D9D12_S27_E1-50,0.248048254
SM-D9D12_S28_E1-50,0.388721546
SM-D9D12_S29_E1-50,0.317590036
SM-D9D12_S30_E1-50,0.461561249
SM-D9D12_S31_E1-50,0.288372442
SM-D9D12_S33_E1-50,0.381777639
SM-D9D12_S35_E1-50,0.326885126
SM-D9D12_S37_E1-50,0.383196499
SM-D9D12_S38_E1-50,0.596904959
SM-D9D12_S39_E1-50,0.076065594
SM-D9D12_S49_E1-50,0.435781259
SM-D9D12_S50_E1-50,0.469085667
SM-D9D12_S51_E1-50,0.513858934
SM-D9D12_S52_E1-50,0.495717566
SM-D9D12_S53_E1-50,0.443857211
SM-D9D12_S55_E1-50,0.376658615
SM-D9D12_S57_E1-50,0.253613393
SM-D9D12_S59_E1-50,0.25613853
SM-D9D12_S62_E1-50,0.279796638
SM-D9D12_S66_E1-50,0.041448896
SM-D9D12_S67_E1-50,0.45964103
SM-D9D12_S69_E1-50,0.425395059
SM-D9D12_S70_E1-50,0.293096145
