,CUX2,COL5A2,PENK,CARTPT,GAD2,RXFP1,LAMP5,CBLN2,SLC17A7,totalReads,area,x,y,experimentName,ROI_ID,layerData,layerCoordinate,lateralCoordinate
186,0,0,1,0,26,1,0,3,7,38,33300,9538.50496,-608.8140555,smFISH_Human_L2-L3_Replicate3,187,3,9556.019344,190.3305392
187,0,3,0,0,0,0,0,0,35,38,23934,9523.50496,-179.8140555,smFISH_Human_L2-L3_Replicate3,188,3,9505.225547,616.5769352
188,0,0,0,0,0,0,0,0,0,0,11520,9319.50496,126.1859445,smFISH_Human_L2-L3_Replicate3,189,3,9276.370291,904.4610643
189,10,41,14,17,19,10,14,27,60,212,37548,9181.50496,-1847.814056,smFISH_Human_L2-L3_Replicate3,190,3,9303.795785,1074.166703
190,5,15,4,5,3,12,4,8,57,113,30240,9121.50496,-1514.814056,smFISH_Human_L2-L3_Replicate3,191,3,9216.180894,747.344686
191,4,41,70,6,3,12,4,20,105,265,58758,9427.50496,-1535.814056,smFISH_Human_L2-L3_Replicate3,192,3,9522.865506,742.7025915
192,0,0,0,0,13,1,0,0,0,14,13995,9808.50496,-1277.814056,smFISH_Human_L2-L3_Replicate3,193,3,9880.97524,453.7693491
193,0,0,0,0,15,0,0,0,0,15,16110,9862.50496,-1484.814056,smFISH_Human_L2-L3_Replicate3,194,3,9952.082842,655.5333421
194,9,16,6,6,8,5,8,9,19,86,19326,9949.50496,-1994.814056,smFISH_Human_L2-L3_Replicate3,195,3,10081.39303,1156.480322
195,1,3,2,1,1,0,1,1,3,13,39216,9154.50496,-2198.814056,smFISH_Human_L2-L3_Replicate3,196,3,9306.218958,1426.195293
196,0,0,2,0,0,0,0,1,3,6,21012,8764.50496,-2906.814056,smFISH_Human_L2-L3_Replicate3,197,3,8976.741663,2164.306878
197,4,3,12,2,2,1,1,4,11,40,18792,8266.50496,-3380.814056,smFISH_Human_L2-L3_Replicate3,198,3,8520.089548,2678.261007
198,0,4,4,1,12,0,1,4,4,30,23187,9370.50496,-2648.814056,smFISH_Human_L2-L3_Replicate3,199,3,9559.064558,1856.573153
199,5,6,3,4,5,2,5,4,1,35,21549,10024.50496,-2510.814056,smFISH_Human_L2-L3_Replicate3,200,3,10199.24652,1664.409012
200,1,3,6,2,3,2,2,1,4,24,24633,10333.50496,-2219.814056,smFISH_Human_L2-L3_Replicate3,201,4,10482.85064,1348.607327
201,0,0,1,0,0,5,0,0,21,27,19491,10534.50496,-2195.814056,smFISH_Human_L2-L3_Replicate3,202,4,10681.14234,1307.896158
202,1,6,1,1,0,7,1,0,50,67,43059,10783.50496,-2174.814056,smFISH_Human_L2-L3_Replicate3,203,4,10927.51686,1266.163729
203,3,7,1,0,2,13,0,2,49,77,29103,10588.50496,-2012.814056,smFISH_Human_L2-L3_Replicate3,204,4,10719.66244,1121.024005
204,21,41,2,5,6,2,6,17,68,168,34788,10777.50496,-2525.814056,smFISH_Human_L2-L3_Replicate3,205,4,10950.8666,1616.437608
205,0,1,2,0,13,1,0,1,3,21,26661,10837.50496,-2759.814056,smFISH_Human_L2-L3_Replicate3,206,4,11030.20928,1844.605834
206,0,4,2,0,0,17,0,1,92,116,29580,10429.50496,-2645.814056,smFISH_Human_L2-L3_Replicate3,207,4,10614.1105,1765.09604
207,3,3,2,0,1,3,1,1,27,41,20484,10531.50496,-2738.814056,smFISH_Human_L2-L3_Replicate3,208,4,10723.52467,1849.247928
208,1,1,1,1,5,1,1,4,4,19,19989,10522.50496,-2966.814056,smFISH_Human_L2-L3_Replicate3,209,4,10733.60729,2077.202618
209,7,26,0,5,0,0,4,1,22,65,25914,9988.50496,-3338.814056,smFISH_Human_L2-L3_Replicate3,210,0,10232.55819,2492.521524
210,5,31,7,1,4,4,1,2,51,106,32121,10828.50496,-581.8140555,smFISH_Human_L2-L3_Replicate3,211,4,10839.25208,325.0255516
211,0,12,1,1,2,18,0,2,43,79,2813,11083.50496,-5.814055539,smFISH_Human_L2-L3_Replicate3,212,4,11045.23109,920.3184589
212,15,20,13,14,17,27,10,16,37,169,28080,10891.50496,-146.8140555,smFISH_Human_L2-L3_Replicate3,213,4,10865.68417,763.7684658
213,0,6,3,0,1,18,0,2,96,126,33081,11140.50496,-440.8140555,smFISH_Human_L2-L3_Replicate3,214,4,11138.37936,491.6024686
214,2,8,1,1,3,6,0,1,37,59,35022,10945.50496,-422.8140555,smFISH_Human_L2-L3_Replicate3,215,4,10942.55725,493.24577
215,0,0,0,0,0,2,0,0,16,18,18135,11263.50496,-548.8140555,smFISH_Human_L2-L3_Replicate3,216,4,11269.97346,394.2577481
216,0,1,1,0,0,9,0,1,40,52,29658,11431.50496,-572.8140555,smFISH_Human_L2-L3_Replicate3,217,4,11439.39133,384.3793711
217,3,9,3,2,2,11,2,1,41,74,22803,11623.50496,-491.8140555,smFISH_Human_L2-L3_Replicate3,218,4,11623.95172,481.1391877
218,0,0,2,0,7,0,0,0,1,10,28707,11740.50496,-800.8140555,smFISH_Human_L2-L3_Replicate3,219,4,11766.3619,182.9960299
219,0,1,1,0,1,6,0,1,20,30,18249,11455.50496,-1193.814056,smFISH_Human_L2-L3_Replicate3,220,4,11515.19674,232.4435702
220,0,1,1,0,0,0,1,0,17,20,24282,12178.50496,-599.8140555,smFISH_Human_L2-L3_Replicate3,221,4,12186.03509,419.8913936
221,0,0,0,0,24,0,0,0,2,26,32796,12799.50496,-542.8140555,smFISH_Human_L2-L3_Replicate3,222,4,12800.10063,528.5813929
222,0,0,1,0,8,0,0,0,0,9,24657,12307.50496,-155.8140555,smFISH_Human_L2-L3_Replicate3,223,4,12277.48435,873.1176426
223,2,4,0,1,0,2,1,0,8,18,5592,12187.50496,21.18594446,smFISH_Human_L2-L3_Replicate3,224,4,12143.11428,1039.471739
224,3,2,3,5,2,4,4,1,5,29,28203,12052.50496,-395.8140555,smFISH_Human_L2-L3_Replicate3,225,4,12043.42995,612.6497233
225,2,0,2,1,0,18,1,1,31,56,12417,12982.50496,-35.81405554,smFISH_Human_L2-L3_Replicate3,226,4,12940.09691,1049.099443
226,1,4,1,1,8,0,1,1,3,20,26997,13324.50496,-134.8140555,smFISH_Human_L2-L3_Replicate3,227,4,13289.17313,979.0223852
227,0,2,3,0,2,1,0,2,15,25,16755,12694.50496,102.1859445,smFISH_Human_L2-L3_Replicate3,228,4,12641.5731,1162.552231
228,0,0,1,0,0,11,0,1,48,61,25833,13186.50496,234.1859445,smFISH_Human_L2-L3_Replicate3,229,4,13120.82293,1335.201008
229,1,6,1,1,2,7,1,2,18,39,28098,13327.50496,192.1859445,smFISH_Human_L2-L3_Replicate3,230,4,13264.83927,1305.12952
230,6,4,2,6,3,8,3,4,38,74,41103,12994.50496,222.1859445,smFISH_Human_L2-L3_Replicate3,231,4,12930.49706,1307.199894
231,1,1,2,0,0,16,0,1,73,94,17220,13588.50496,-41.81405554,smFISH_Human_L2-L3_Replicate3,232,4,13544.47904,1093.756392
232,2,0,0,0,1,5,1,0,15,24,10655,13342.50496,33.18594446,smFISH_Human_L2-L3_Replicate3,233,4,13293.07249,1147.938918
233,0,0,3,0,0,13,0,0,34,50,30549,13867.50496,-149.8140555,smFISH_Human_L2-L3_Replicate3,234,4,13831.52759,1009.446672
234,0,3,3,0,3,13,2,2,62,88,23682,13846.50496,54.18594446,smFISH_Human_L2-L3_Replicate3,235,4,13793.55526,1210.97856
235,0,2,1,0,1,16,0,1,78,99,30240,14029.50496,180.1859445,smFISH_Human_L2-L3_Replicate3,236,4,13965.38703,1351.82899
236,0,0,1,0,0,12,0,0,50,63,23136,13705.50496,-293.8140555,smFISH_Human_L2-L3_Replicate3,237,4,13682.12642,852.4139014
237,1,0,1,1,0,6,1,1,31,42,15648,13576.50496,-218.8140555,smFISH_Human_L2-L3_Replicate3,238,4,13547.31072,916.3726786
238,4,6,4,3,8,26,0,5,129,185,49305,13858.50496,-590.8140555,smFISH_Human_L2-L3_Replicate3,239,4,13859.40801,569.2368561
239,4,3,3,5,2,16,4,3,64,104,28461,14056.50496,-614.8140555,smFISH_Human_L2-L3_Replicate3,240,4,14058.72098,561.8652101
240,2,3,1,1,1,5,1,2,17,33,24384,14215.50496,-500.8140555,smFISH_Human_L2-L3_Replicate3,241,4,14207.63937,688.7522196
241,0,1,0,0,1,0,0,1,0,3,18858,14170.50496,-203.8140555,smFISH_Human_L2-L3_Replicate3,242,4,14137.9801,980.9534965
242,0,1,1,0,0,0,0,0,3,5,22527,14044.50496,-182.8140555,smFISH_Human_L2-L3_Replicate3,243,4,14010.66601,991.3517881
243,1,0,1,2,0,10,2,0,41,57,18576,13426.50496,-893.8140555,smFISH_Human_L2-L3_Replicate3,244,4,13454.23672,231.1995387
244,2,0,2,1,2,1,0,1,10,19,35613,13123.50496,-779.8140555,smFISH_Human_L2-L3_Replicate3,245,4,13142.77075,319.4828908
245,1,1,1,0,1,7,1,2,40,54,29679,12730.50496,-752.8140555,smFISH_Human_L2-L3_Replicate3,246,4,12748.88904,313.5502941
246,4,9,4,3,4,7,1,5,58,95,30492,12754.50496,-905.8140555,smFISH_Human_L2-L3_Replicate3,247,4,12785.58944,163.090729
247,0,0,1,0,19,0,0,0,1,21,24726,11167.50496,-1634.814056,smFISH_Human_L2-L3_Replicate3,248,4,11265.05283,695.9659847
248,0,0,0,0,0,1,0,1,2,4,21000,10819.50496,-1514.814056,smFISH_Human_L2-L3_Replicate3,249,4,10908.24289,605.4637114
249,0,0,0,0,0,0,0,0,0,0,22443,10342.50496,-1046.814056,smFISH_Human_L2-L3_Replicate3,250,3,10393.80598,178.9573581
250,0,1,0,0,1,0,0,1,1,4,31767,11080.50496,-1124.814056,smFISH_Human_L2-L3_Replicate3,251,4,11135.74265,195.0190048
251,0,0,0,0,0,0,0,0,1,1,16770,10960.50496,-941.8140555,smFISH_Human_L2-L3_Replicate3,252,4,11000.87124,22.68589069
252,3,10,4,5,6,8,2,5,32,75,27057,11626.50496,-2264.814056,smFISH_Human_L2-L3_Replicate3,253,4,11775.08904,1285.409853
253,1,3,0,1,0,23,1,1,74,104,39072,12118.50496,-2111.814056,smFISH_Human_L2-L3_Replicate3,254,4,12252.58415,1091.834515
254,0,0,2,0,8,15,0,2,48,75,29292,12460.50496,-2150.814056,smFISH_Human_L2-L3_Replicate3,255,4,12596.64691,1102.121396
255,3,8,3,2,4,5,1,2,29,57,25086,12640.50496,-2087.814056,smFISH_Human_L2-L3_Replicate3,256,4,12770.7533,1024.301325
256,0,0,1,0,14,4,0,0,9,28,25242,12964.50496,-1958.814056,smFISH_Human_L2-L3_Replicate3,257,4,13082.84131,868.6797506
257,1,0,2,4,0,7,2,0,19,35,22515,13567.50496,-1820.814056,smFISH_Human_L2-L3_Replicate3,258,4,13672.20162,680.7770517
258,2,0,6,1,0,16,2,0,68,95,25524,13801.50496,-2237.814056,smFISH_Human_L2-L3_Replicate3,259,4,13940.22687,1076.766276
259,3,7,5,3,12,4,4,4,9,51,36093,14179.50496,-1586.814056,smFISH_Human_L2-L3_Replicate3,260,4,14262.50892,396.4580511
260,1,2,2,1,1,13,1,3,105,129,46389,13714.50496,-1109.814056,smFISH_Human_L2-L3_Replicate3,261,4,13759.27803,40.01952106
261,1,0,5,2,0,5,0,0,54,67,29103,13108.50496,-1208.814056,smFISH_Human_L2-L3_Replicate3,262,4,13163.66946,109.2702363
262,0,0,0,0,0,0,0,0,0,0,18741,13399.50496,-1127.814056,smFISH_Human_L2-L3_Replicate3,263,4,13446.88364,4.238207366
263,1,0,1,1,1,0,1,1,4,10,12573,13306.50496,-1013.814056,smFISH_Human_L2-L3_Replicate3,264,4,13344.68329,101.5922618
264,2,10,5,3,5,8,2,3,42,80,23811,13882.50496,-1625.814056,smFISH_Human_L2-L3_Replicate3,265,4,13969.8063,460.1383027
265,1,2,1,2,3,8,0,2,26,45,25026,13975.50496,-1559.814056,smFISH_Human_L2-L3_Replicate3,266,4,14056.96626,386.5982425
266,3,8,4,2,2,8,2,2,28,59,19158,13429.50496,-2363.814056,smFISH_Human_L2-L3_Replicate3,267,4,13580.05605,1233.409111
267,0,0,1,0,0,3,0,0,19,23,27462,13039.50496,-2063.814056,smFISH_Human_L2-L3_Replicate3,268,4,13166.35259,967.0457318
268,1,2,1,1,2,9,1,2,47,66,25572,12745.50496,-2360.814056,smFISH_Human_L2-L3_Replicate3,269,4,12898.19737,1287.573069
269,0,5,0,0,0,9,0,0,46,60,30975,12853.50496,-2147.814056,smFISH_Human_L2-L3_Replicate3,270,4,12988.02189,1066.293711
270,0,7,2,0,2,2,0,2,34,49,29541,12889.50496,-2333.814056,smFISH_Human_L2-L3_Replicate3,271,4,13039.43773,1248.635181
271,0,0,2,0,0,5,0,0,49,56,17958,12859.50496,-2582.814056,smFISH_Human_L2-L3_Replicate3,272,4,13030.34851,1499.271144
272,2,5,1,3,6,7,3,4,43,74,23709,12715.50496,-2615.814056,smFISH_Human_L2-L3_Replicate3,273,4,12889.60949,1544.18805
273,2,14,6,2,5,6,0,5,53,93,38961,12226.50496,-2738.814056,smFISH_Human_L2-L3_Replicate3,274,4,12412.59715,1707.617627
274,0,1,2,0,1,5,0,1,38,48,38457,12343.50496,-2984.814056,smFISH_Human_L2-L3_Replicate3,275,4,12549.74319,1942.981099
275,3,5,1,4,4,4,4,1,40,66,33807,11044.50496,-3014.814056,smFISH_Human_L2-L3_Replicate3,276,4,11257.7926,2081.41764
276,2,9,5,3,6,6,2,6,30,69,32277,11446.50496,-3254.814056,smFISH_Human_L2-L3_Replicate3,277,4,11678.44063,2286.98815
277,5,13,1,3,4,6,2,4,41,79,25878,11035.50496,-3260.814056,smFISH_Human_L2-L3_Replicate3,278,4,11269.37927,2327.309383
278,0,5,2,0,2,3,0,1,36,49,15021,10837.50496,-3317.814056,smFISH_Human_L2-L3_Replicate3,279,4,11076.83447,2400.654475
279,0,0,0,0,0,0,0,0,0,0,18705,11929.50496,-2936.814056,smFISH_Human_L2-L3_Replicate3,280,4,12133.1802,1929.741846
280,1,3,3,0,2,1,0,3,2,15,30549,11890.50496,-2738.814056,smFISH_Human_L2-L3_Replicate3,281,4,12077.77216,1735.693014
281,0,2,0,0,0,0,0,0,2,4,21846,12163.50496,-2483.814056,smFISH_Human_L2-L3_Replicate3,282,4,12328.51025,1458.773512
282,0,7,1,1,3,6,0,2,33,53,25092,12310.50496,-2522.814056,smFISH_Human_L2-L3_Replicate3,283,4,12478.25493,1485.354145
283,1,2,2,1,1,0,2,1,2,12,25785,12061.50496,-2357.814056,smFISH_Human_L2-L3_Replicate3,284,4,12216.33868,1341.737027
284,0,1,0,0,3,0,1,1,1,7,22623,13048.50496,-2624.814056,smFISH_Human_L2-L3_Replicate3,285,4,13222.19699,1525.331862
285,0,0,2,0,0,0,0,0,1,3,11886,13606.50496,-2162.814056,smFISH_Human_L2-L3_Replicate3,286,4,13739.64197,1018.322307
286,0,0,0,0,0,0,0,0,0,0,13272,13432.50496,-2666.814056,smFISH_Human_L2-L3_Replicate3,287,4,13608.36354,1535.098829
287,0,1,0,0,0,2,0,1,3,7,22155,12586.50496,-3122.814056,smFISH_Human_L2-L3_Replicate3,288,4,12803.42437,2060.193984
288,1,4,2,0,1,11,1,1,81,102,32724,13234.50496,-3203.814056,smFISH_Human_L2-L3_Replicate3,289,4,13455.92644,2086.765333
289,0,0,1,0,1,10,0,0,51,63,20271,13531.50496,-3101.814056,smFISH_Human_L2-L3_Replicate3,290,4,13743.36493,1960.305396
290,0,0,0,0,0,2,0,0,9,11,12945,13069.50496,-3236.814056,smFISH_Human_L2-L3_Replicate3,291,4,13294.26086,2133.43695
291,0,0,0,0,0,0,0,0,3,3,16779,11488.50496,-2036.814056,smFISH_Human_L2-L3_Replicate3,292,4,11618.52047,1069.738145
292,6,6,2,6,5,16,3,4,36,84,37806,11494.50496,-1526.814056,smFISH_Human_L2-L3_Replicate3,293,4,11581.88506,561.0202992
293,2,4,1,0,1,3,1,1,41,54,35397,11716.50496,-1298.814056,smFISH_Human_L2-L3_Replicate3,294,4,11784.05756,315.2678193
294,3,9,2,2,3,8,2,3,30,62,29841,11809.50496,-1520.814056,smFISH_Human_L2-L3_Replicate3,295,4,11895.28215,528.720606
295,0,0,0,0,0,8,0,3,50,61,26355,12166.50496,-1190.814056,smFISH_Human_L2-L3_Replicate3,296,4,12223.45965,170.0445367
296,2,5,1,3,3,5,1,3,32,55,26280,11194.50496,-815.8140555,smFISH_Human_L2-L3_Replicate3,297,4,11223.52466,122.4259816
297,0,1,2,0,1,0,0,0,1,5,32499,11098.50496,-659.8140555,smFISH_Human_L2-L3_Replicate3,298,4,11114.82537,269.8589012
298,0,0,0,0,0,0,0,0,1,1,25680,10300.50496,-314.8140555,smFISH_Human_L2-L3_Replicate3,299,3,10290.78862,546.9733711
299,0,2,1,0,2,17,0,0,41,63,25689,12877.50496,-1712.814056,smFISH_Human_L2-L3_Replicate3,300,4,12975.59036,630.8095471
300,1,0,1,1,0,0,1,1,0,5,17664,12589.50496,-1172.814056,smFISH_Human_L2-L3_Replicate3,301,4,12643.47636,116.7625767
301,1,7,2,0,3,1,1,2,21,38,12504,12463.50496,66.18594446,smFISH_Human_L2-L3_Replicate3,302,4,12414.389,1107.376297
302,1,1,0,0,1,19,0,1,150,173,45432,14773.50496,-581.8140555,smFISH_Human_L2-L3_Replicate3,303,0,14770.45618,654.660678
303,0,1,0,0,0,0,0,0,3,4,18330,14839.50496,-347.8140555,smFISH_Human_L2-L3_Replicate3,304,5,14816.67287,893.3571744
304,0,0,0,0,0,0,0,0,2,2,22881,14668.50496,-1445.814056,smFISH_Human_L2-L3_Replicate3,305,5,14738.01722,215.0914212
305,0,0,0,0,0,0,0,0,3,3,21240,14665.50496,-1235.814056,smFISH_Human_L2-L3_Replicate3,306,5,14717.4806,6.076476766
306,1,2,2,1,1,15,1,1,77,101,30966,13879.50496,-2858.814056,smFISH_Human_L2-L3_Replicate3,307,4,14069.84343,1689.077102
307,0,0,0,0,0,16,0,0,63,79,20760,13864.50496,-3029.814056,smFISH_Human_L2-L3_Replicate3,308,4,14069.18426,1860.73247
308,1,1,1,1,1,27,1,1,72,106,29016,13285.50496,-3011.814056,smFISH_Human_L2-L3_Replicate3,309,4,13490.70502,1891.175325
309,1,1,2,0,1,11,0,0,52,68,23961,14053.50496,-2909.814056,smFISH_Human_L2-L3_Replicate3,310,4,14247.49639,1725.359712
310,0,0,0,0,0,0,0,0,3,3,22401,14158.50496,-2582.814056,smFISH_Human_L2-L3_Replicate3,311,4,14324.80583,1390.729692
311,2,3,4,1,2,5,0,3,21,41,25920,13558.50496,-1289.814056,smFISH_Human_L2-L3_Replicate3,312,4,13618.86396,152.3860095
312,4,1,1,3,1,1,1,1,10,23,20856,13810.50496,-2375.814056,smFISH_Human_L2-L3_Replicate3,313,4,13960.72636,1213.531663
313,2,1,4,0,8,1,1,6,2,25,22308,14491.50496,-2795.814056,smFISH_Human_L2-L3_Replicate3,314,5,14674.4391,1575.160104
314,2,0,1,1,1,1,1,1,3,11,15996,14755.50496,-2795.814056,smFISH_Human_L2-L3_Replicate3,315,5,14937.51588,1553.100871
315,0,0,0,0,1,1,0,1,39,42,34185,14368.50496,-3305.814056,smFISH_Human_L2-L3_Replicate3,316,5,14594.48366,2093.654201
316,1,3,0,1,3,0,0,5,2,15,14694,14167.50496,-3233.814056,smFISH_Human_L2-L3_Replicate3,317,0,14388.17042,2038.701087
317,0,0,1,0,0,0,0,0,0,1,16227,13999.50496,-3299.814056,smFISH_Human_L2-L3_Replicate3,318,4,14226.27273,2118.507975
318,0,1,1,0,1,1,0,1,1,6,20574,13762.50496,-3236.814056,smFISH_Human_L2-L3_Replicate3,319,4,13984.8374,2075.531464
319,0,0,0,0,11,1,0,1,1,14,15090,14212.50496,159.1859445,smFISH_Human_L2-L3_Replicate3,320,4,14149.50178,1346.193487
320,0,1,0,0,1,11,0,1,33,47,12657,14362.50496,216.1859445,smFISH_Human_L2-L3_Replicate3,321,4,14294.21443,1415.52781
321,0,2,0,0,0,0,0,0,1,3,19950,14401.50496,-620.8140555,smFISH_Human_L2-L3_Replicate3,322,4,14403.01584,584.713599
322,3,6,4,3,6,5,4,5,9,45,22782,11260.50496,-2438.814056,smFISH_Human_L2-L3_Replicate3,323,4,11424.908,1489.383483
323,5,4,5,5,3,3,5,3,4,37,17556,10297.50496,-2000.814056,smFISH_Human_L2-L3_Replicate3,324,4,10428.67739,1133.38126
324,1,2,0,1,3,0,1,3,0,11,19770,9658.50496,-935.8140555,smFISH_Human_L2-L3_Replicate3,325,3,9702.923065,125.4989984
325,0,0,0,1,1,0,0,1,0,3,18432,9841.50496,129.1859445,smFISH_Human_L2-L3_Replicate3,326,3,9796.294153,951.0676925
326,0,0,0,0,0,4,0,1,29,34,17922,11974.50496,-1217.814056,smFISH_Human_L2-L3_Replicate3,327,4,12034.38715,212.9931945
327,1,0,4,1,0,14,1,0,39,60,25626,15322.50496,-2744.814056,smFISH_Human_L2-L3_Replicate3,328,5,15498.2716,1454.902005
328,0,0,0,0,1,1,0,1,3,6,14451,14962.50496,-1865.814056,smFISH_Human_L2-L3_Replicate3,329,5,15066.08332,609.0566925
329,0,1,1,0,1,1,0,1,3,8,19746,15316.50496,-2045.814056,smFISH_Human_L2-L3_Replicate3,330,5,15433.88575,758.847796
330,0,0,0,0,0,0,0,0,2,2,17934,15232.50496,-1799.814056,smFISH_Human_L2-L3_Replicate3,331,5,15329.62431,520.7269194
331,0,1,0,0,1,18,0,0,54,74,30345,15469.50496,-1736.814056,smFISH_Human_L2-L3_Replicate3,332,5,15560.53137,438.1440592
332,0,0,0,0,0,0,0,0,1,1,10044,15022.50496,-1280.814056,smFISH_Human_L2-L3_Replicate3,333,5,15076.99225,21.0890102
333,0,1,0,0,0,1,0,0,5,7,15516,14917.50496,-1334.814056,smFISH_Human_L2-L3_Replicate3,334,5,14976.87155,83.67372749
334,1,1,1,1,29,5,1,2,10,51,39480,15250.50496,-692.8140555,smFISH_Human_L2-L3_Replicate3,335,5,15255.06299,583.9058745
335,1,1,2,2,1,13,2,1,55,78,37575,15355.50496,-563.8140555,smFISH_Human_L2-L3_Replicate3,336,5,15348.91685,721.2283124
336,0,2,0,1,25,1,1,1,0,31,29091,15586.50496,-1532.814056,smFISH_Human_L2-L3_Replicate3,337,5,15660.07644,225.0812085
337,5,7,6,6,15,5,5,10,13,72,38973,15910.50496,-1634.814056,smFISH_Human_L2-L3_Replicate3,338,5,15991.46628,299.6518136
338,1,1,1,0,6,1,0,1,3,14,31287,15589.50496,-2036.814056,smFISH_Human_L2-L3_Replicate3,339,5,15705.17903,727.0680175
339,5,3,2,3,2,5,5,4,58,87,31212,16363.50496,-1226.814056,smFISH_Human_L2-L3_Replicate3,340,5,16408.79057,144.7730243
340,2,1,2,1,2,20,3,2,84,117,40953,16918.50496,-1370.814056,smFISH_Human_L2-L3_Replicate3,341,5,16973.88201,47.65112433
341,2,1,1,1,1,16,1,3,58,84,29037,16816.50496,-2312.814056,smFISH_Human_L2-L3_Replicate3,342,5,16950.95007,899.5775312
342,1,83,2,1,3,1,1,21,89,202,55152,15859.50496,-3167.814056,smFISH_Human_L2-L3_Replicate3,343,5,16068.73859,1831.552264
343,0,0,0,0,0,0,0,0,1,1,11886,15823.50496,-2831.814056,smFISH_Human_L2-L3_Replicate3,344,5,16004.78909,1499.735353
344,0,1,0,0,0,0,0,0,2,3,19914,15736.50496,-2924.814056,smFISH_Human_L2-L3_Replicate3,345,5,15925.8642,1599.679647
345,0,0,0,0,0,0,1,1,4,6,18243,15394.50496,-3137.814056,smFISH_Human_L2-L3_Replicate3,346,5,15602.85799,1840.511507
346,0,0,3,0,27,0,0,1,2,33,51840,16798.50496,-2687.814056,smFISH_Human_L2-L3_Replicate3,347,5,16964.34715,1274.770173
347,3,4,4,3,5,26,3,19,150,217,56994,17065.50496,-2237.814056,smFISH_Human_L2-L3_Replicate3,348,5,17192.81247,804.0339433
348,0,0,2,0,11,0,0,0,4,17,37215,17404.50496,-2144.814056,smFISH_Human_L2-L3_Replicate3,349,5,17522.8561,683.0331096
349,4,1,2,3,2,30,2,2,105,151,58341,17428.50496,-1628.814056,smFISH_Human_L2-L3_Replicate3,350,5,17503.6564,166.8322074
350,3,2,1,2,0,8,1,5,45,67,28908,17281.50496,-1082.814056,smFISH_Human_L2-L3_Replicate3,351,5,17311.54796,364.9754163
351,2,4,4,2,6,27,3,6,40,94,40092,17542.50496,-995.8140555,smFISH_Human_L2-L3_Replicate3,352,5,17564.36571,473.4797319
352,4,7,3,3,5,45,4,11,140,222,64026,17251.50496,-737.8140555,smFISH_Human_L2-L3_Replicate3,353,5,17252.82547,706.2621999
353,0,0,0,1,0,1,0,0,3,5,13269,16915.50496,-836.8140555,smFISH_Human_L2-L3_Replicate3,354,5,16926.27269,579.5330216
354,1,1,0,0,21,1,0,1,4,29,40704,16054.50496,-251.8140555,smFISH_Human_L2-L3_Replicate3,355,5,16019.40241,1090.544062
355,0,0,2,0,1,2,0,1,7,13,27471,15874.50496,-158.8140555,smFISH_Human_L2-L3_Replicate3,356,5,15832.26101,1168.17845
356,1,1,1,1,1,34,1,3,65,108,38964,17023.50496,-227.8140555,smFISH_Human_L2-L3_Replicate3,357,5,16983.00837,1195.427544
357,2,2,4,3,1,3,2,5,8,30,29097,17230.50496,-254.8140555,smFISH_Human_L2-L3_Replicate3,358,5,17191.54054,1185.818409
358,2,5,4,2,4,53,2,10,212,294,72234,17326.50496,-443.8140555,smFISH_Human_L2-L3_Replicate3,359,5,17302.99723,1005.500892
359,6,0,1,5,1,13,5,5,55,91,41004,16996.50496,168.1859445,smFISH_Human_L2-L3_Replicate3,360,5,16923.01394,1587.786651
360,0,1,0,0,1,0,0,1,1,4,12477,16564.50496,-2225.814056,smFISH_Human_L2-L3_Replicate3,361,5,16692.56181,833.9383157
361,2,4,2,4,0,9,3,8,69,101,35049,17407.50496,-2951.814056,smFISH_Human_L2-L3_Replicate3,362,5,17593.27668,1486.96031
362,2,2,6,1,1,11,1,9,83,116,51939,18055.50496,-2354.814056,smFISH_Human_L2-L3_Replicate3,363,5,18189.12663,837.9026644
363,0,2,1,0,1,10,0,2,41,57,23202,18364.50496,-2450.814056,smFISH_Human_L2-L3_Replicate3,364,5,18505.06758,907.7476174
364,1,8,2,3,1,29,2,13,96,155,45672,18559.50496,-2534.814056,smFISH_Human_L2-L3_Replicate3,365,5,18706.4045,975.1601129
365,1,2,1,2,1,18,2,24,143,194,47154,18919.50496,-2192.814056,smFISH_Human_L2-L3_Replicate3,366,5,19036.56883,604.2753352
366,4,5,1,4,3,31,2,8,57,115,47844,18196.50496,-1760.814056,smFISH_Human_L2-L3_Replicate3,367,5,18280.00028,234.1982819
367,4,8,4,6,7,22,2,15,58,126,34194,18424.50496,-1790.814056,smFISH_Human_L2-L3_Replicate3,368,5,18509.70968,245.0422146
368,1,0,0,1,5,1,0,0,4,12,24183,18196.50496,-2231.814056,smFISH_Human_L2-L3_Replicate3,369,5,18319.35595,703.551167
369,1,1,22,1,5,0,1,9,0,40,36225,18178.50496,-3059.814056,smFISH_Human_L2-L3_Replicate3,370,5,18370.60467,1530.15964
370,0,1,2,0,1,0,0,1,1,6,19254,18409.50496,-3128.814056,smFISH_Human_L2-L3_Replicate3,371,5,18606.56234,1579.616515
371,0,0,2,1,1,1,0,1,3,9,15042,17947.50496,-3041.814056,smFISH_Human_L2-L3_Replicate3,372,5,18138.90846,1531.524416
372,0,1,1,1,1,1,0,2,4,11,21780,16210.50496,-1646.814056,smFISH_Human_L2-L3_Replicate3,373,5,16291.41986,286.5425389
373,0,0,0,0,0,7,0,1,44,52,21126,17455.50496,-221.8140555,smFISH_Human_L2-L3_Replicate3,374,5,17412.9963,1237.503488
